time x y z G
24,234 -0,03323 0,17785 0,75442 0,7758120854
24,245 -0,02932 0,17981 0,70556 0,7287017305
24,258 -0,02736 0,17785 0,68406 0,7073310934
24,264 -0,01368 0,17785 0,67624 0,6993699325
24,275 -0,01173 0,17004 0,71533 0,7353558345
24,284 -0,01759 0,18958 0,74465 0,7686049746
24,295 -0,02932 0,20717 0,76028 0,7885459718
24,307 -0,05277 0,21304 0,77005 0,8007170018
24,314 -0,03518 0,20717 0,78569 0,8133054884
24,324 -0,03518 0,22085 0,77983 0,8112627095
24,334 -0,043 0,23258 0,79155 0,8261318653
24,354 -0,04104 0,23453 0,80719 0,8415725154
24,356 -0,043 0,23453 0,81501 0,8491729041
24,365 -0,03909 0,23258 0,83455 0,8672342169
24,375 -0,03713 0,22281 0,84628 0,875906828
24,384 -0,043 0,1974 0,91077 0,9329082232
24,395 -0,04691 0,19154 0,94986 0,970114498
24,405 -0,04886 0,18567 0,97332 0,9920748313
24,414 -0,03909 0,18567 0,99677 1,0146683251
24,424 -0,02736 0,1759 1,05736 1,0722404344
24,434 -0,01954 0,16222 1,08667 1,0988852665
24,445 -0,01759 0,15049 1,11404 1,1242961219
24,456 -0,01564 0,13877 1,15117 1,1596094564
24,464 -0,01759 0,13095 1,18244 1,1897990016
24,475 -0,03713 0,16808 1,17267 1,1852360323
24,484 -0,04495 0,2189 1,14922 1,170745199
24,495 -0,04495 0,26385 1,12576 1,1571399667
24,507 -0,01759 0,24235 1,04759 1,0754011989
24,514 -0,00195 0,19349 1,04368 1,0614660263
24,524 0,00391 0,1329 1,06908 1,077315991
24,535 -0,00782 0,09186 1,14922 1,1529119743
24,547 -0,00195 0,04691 1,3603 1,3611100031
24,562 0,00586 0,03909 1,42089 1,4214396786
24,565 0,01173 0,043 1,41111 1,4118137359
24,575 0,01954 0,07036 1,34857 1,3505455883
24,584 0,06254 0,12313 1,19221 1,2001820414
24,595 0,09381 0,13095 1,09254 1,1043513346
24,605 0,09772 0,14072 1,00654 1,0210162038
24,614 0,09577 0,14463 0,94205 0,9578872232
24,624 0,08404 0,12118 0,92836 0,9399997891
24,634 0,07231 0,12508 0,98113 0,9917105522
24,645 0,05668 0,13681 1,0085 1,0193144012
24,655 0,04691 0,14463 1,02022 1,0314878736
24,665 0,00977 0,16808 1,02609 1,0398110537
24,675 -0,00782 0,16222 0,99872 1,0118389789
24,684 -0,02932 0,17981 0,95377 0,9710141664
24,695 -0,05277 0,18176 0,89318 0,9130125316
24,707 -0,00586 0,20131 0,80523 0,830033378
24,714 -0,01368 0,21694 0,76419 0,7945039094
24,724 -0,02541 0,22867 0,74269 0,7775114617
24,734 -0,02736 0,24626 0,71924 0,7607225084
24,745 -0,02932 0,22281 0,71142 0,7460712934
24,755 -0,03127 0,21694 0,7251 0,7575029944
24,765 -0,03909 0,22281 0,73878 0,7726371804
24,775 -0,043 0,24431 0,75051 0,7904439488
24,784 -0,05668 0,24822 0,78373 0,8240500614
24,795 -0,06059 0,24822 0,80719 0,8466640494
24,805 -0,05863 0,23844 0,82282 0,8586756448
24,814 -0,05277 0,23063 0,83064 0,8636768374
24,825 -0,04886 0,2189 0,84432 0,8736021818
24,834 -0,05082 0,22281 0,86387 0,8935873463
24,846 -0,05082 0,22867 0,8795 0,9101609151
24,859 -0,02541 0,22281 0,901 0,9284885375
24,864 -0,01954 0,21499 0,91273 0,9379118107
24,875 -0,01954 0,20522 0,9225 0,9452530402
24,884 -0,01954 0,2189 0,92641 0,9521210583
24,895 -0,02736 0,2189 0,93814 0,9637284053
24,907 -0,04886 0,21108 0,97527 0,9990463647
24,914 -0,06254 0,20326 1,00068 1,0230280258
24,924 -0,07036 0,18958 1,03 1,0496623771
24,934 -0,07622 0,17981 1,07104 1,0887000533
24,945 -0,086 0,15636 1,13163 1,1456137685
24,955 -0,08795 0,14267 1,15703 1,1691057917
24,965 -0,0899 0,16222 1,16681 1,1814579614
24,975 -0,08795 0,19154 1,14531 1,1645418714
24,984 -0,04104 0,19545 1,11795 1,1356483552
24,995 -0,01954 0,19545 1,11599 1,1331443837
25,008 -0,00977 0,17395 1,12967 1,1430259683
25,015 -0,01564 0,13095 1,16485 1,1722917873
25,025 -0,03713 0,05863 1,25867 1,2605817239
25,035 -0,05863 0,03518 1,30362 1,3054118943
25,045 -0,05668 0,0215 1,30753 1,3089345183
25,059 -0,06059 0,02736 1,26844 1,2701809916
25,064 -0,06059 0,04886 1,20003 1,2025516407
25,075 -0,0645 0,07622 1,11208 1,116553476
25,084 -0,06254 0,09968 1,06322 1,069712168
25,095 -0,06059 0,10554 1,02609 1,0332814369
25,107 -0,07818 0,11531 0,98895 0,9987144792
25,114 -0,10163 0,14072 0,97723 0,992526699
25,124 -0,10554 0,14854 0,97332 0,9902295924
25,134 -0,10359 0,14854 0,96941 0,9861798861
25,145 -0,09186 0,1329 0,98895 1,0020592658
25,155 -0,08013 0,11727 0,98895 0,9990971786
25,165 -0,07427 0,10163 0,99482 1,0027519744
25,175 -0,06645 0,10163 0,99677 1,0041387814
25,184 -0,05668 0,13095 0,93423 0,9450641342
25,195 -0,04691 0,13486 0,88732 0,8987349721
25,205 -0,03713 0,15245 0,86582 0,8799226738
25,214 -0,02541 0,1544 0,8326 0,8471763619
25,224 -0,03127 0,18176 0,77983 0,8013422112
25,234 -0,04104 0,18763 0,76614 0,7898479589
25,245 -0,03713 0,17981 0,76419 0,7859367844
25,258 -0,04495 0,20131 0,73878 0,7670346192
25,264 -0,04691 0,20717 0,70947 0,7405860098
25,275 -0,05863 0,21304 0,71533 0,7486791886
25,284 -0,0645 0,21304 0,74465 0,777206481
25,295 -0,08013 0,20913 0,77787 0,8094676712
25,305 -0,06841 0,21108 0,82869 0,8578821659
25,314 -0,07036 0,2189 0,8365 0,8675252098
25,325 -0,07231 0,21694 0,8326 0,8634317922
25,334 -0,07231 0,20913 0,83846 0,8671673798
25,345 -0,0645 0,18958 0,87559 0,8981974585
25,357 -0,06841 0,18372 0,901 0,9220813231
25,364 -0,07622 0,18176 0,91077 0,9318520156
25,375 -0,07622 0,19349 0,92641 0,9494647738
25,384 -0,06059 0,18763 0,95964 0,9796862225
25,395 -0,04886 0,18567 0,96745 0,9863164558
25,407 -0,04691 0,18567 0,98309 1,0015686922
25,414 -0,03713 0,18958 1,01045 1,0287509008
25,425 -0,09381 0,15049 1,03195 1,0470760998
25,435 -0,01564 0,16613 1,06713 1,0800973213
25,446 0,02932 0,16613 1,10817 1,1209369243
25,455 -0,01759 0,18372 1,10817 1,1234336631
25,465 -0,01564 0,24626 1,10426 1,1314940322
25,475 0,01954 0,24626 1,11404 1,1411007496
25,484 -0,05668 0,22867 1,04172 1,0680276914
25,495 -0,01759 0,24235 1,07495 1,1020709746
25,507 -0,00391 0,1114 1,22349 1,2285572954
25,514 -0,00391 0,07818 1,33489 1,3371831261
25,525 -0,00195 0,04104 1,46779 1,4683649302
25,534 -0,00977 0,04104 1,52056 1,5211451108
25,545 0,01564 0,04691 1,49515 1,495967473
25,559 0,03713 0,04104 1,40134 1,4024324276
25,564 0,05668 0,043 1,2743 1,2762844951
25,575 0,07036 0,05472 1,16094 1,1643566857
25,584 0,06254 0,10554 0,98113 0,9887699531
25,595 0,04691 0,13486 0,9225 0,9334848781
25,605 0,04886 0,1544 0,90491 0,9192870975
25,614 0,05082 0,16222 0,89905 0,9149802748
25,625 0,086 0,10163 1,00654 1,0153065687
25,635 -0,06254 0,17981 1,01241 1,0301538214
25,645 -0,03518 0,22867 0,79351 0,8265504954
25,662 0,0215 0,15636 0,93227 0,9455358547
25,665 0,00195 0,13877 0,95182 0,9618847269
25,677 0,00586 0,14658 0,91859 0,930229877
25,684 0,00782 0,14854 0,87364 0,8862122396
25,695 0,01564 0,1544 0,80523 0,820048366
25,705 0,01954 0,14854 0,68992 0,705999681
25,714 0,00977 0,14854 0,67038 0,6867087657
25,725 -0,00195 0,16222 0,66647 0,6859310401
25,734 -0,02345 0,18372 0,68797 0,7124644986
25,745 -0,04886 0,20522 0,74465 0,7739548892
25,765 0,00586 0,13877 0,83846 0,8498862419
25,766 -0,10749 0,22476 0,83064 0,8671989203
25,778 -0,09968 0,27558 0,75246 0,8075125327
25,784 -0,06254 0,19154 0,84432 0,8680294267
25,795 -0,05082 0,18176 0,85409 0,8746937167
25,805 -0,04495 0,17981 0,84237 0,8625191914
25,814 -0,03518 0,18176 0,8326 0,8529343996
25,825 -0,00977 0,1759 0,84237 0,8605948407
25,834 0,00782 0,16417 0,86387 0,8793658614
25,844 0,01173 0,16417 0,89123 0,9063003336
25,86 0,01173 0,16222 0,91859 0,9328775426
25,864 0,01954 0,16026 0,96941 0,9827618365
25,875 0,01954 0,16417 1,00459 1,0181034665
25,884 0,02345 0,16808 1,02413 1,0380958751
25,895 0,0215 0,16222 1,02804 1,040982142
25,907 0,01564 0,16026 1,05345 1,0656851222
25,914 0,01954 0,16417 1,06518 1,0779341505
25,925 0,01368 0,15636 1,09449 1,105687095
25,934 0,01173 0,14854 1,13358 1,1433308099
25,944 -0,00977 0,14854 1,16485 1,1743232549
25,961 -0,01564 0,18176 1,15117 1,1655357893
25,965 -0,00977 0,22867 1,11599 1,1392186366
25,98 0,00195 0,25799 1,09254 1,122589103
25,984 0,01564 0,25799 1,08472 1,1150878567
25,995 0,00782 0,23453 1,08081 1,105990836
26,01 0,00195 0,19349 1,11208 1,1287887796
26,015 -0,00195 0,15049 1,16485 1,1745324879
26,025 -0,01759 0,09186 1,26258 1,2660394639
26,034 -0,01564 0,06645 1,26648 1,2683184941
26,045 -0,01759 0,02736 1,22739 1,2278209111
26,064 0,00586 0,03518 1,18244 1,1829777367
26,065 0,05668 0,06059 1,11208 1,115170703
26,075 -0,04495 0,04691 0,96941 0,9715846843
26,084 0,0645 0,01954 1,0339 1,0360942388
26,094 0,02345 0,086 0,91273 0,9170724919
26,108 -0,05277 0,12313 0,77787 0,7893208516
26,114 -0,02736 0,10554 0,7896 0,7970918524
26,125 -0,01954 0,08013 0,88927 0,8930866483
26,134 -0,03713 0,0645 0,97723 0,9800598756
26,145 -0,043 0,03713 1,11404 1,1154876774
26,16 -0,03909 0,01954 1,15703 1,1578550257
26,164 -0,03909 0,02932 1,18244 1,1834492148
26,175 -0,043 0,05082 1,16681 1,168707512
26,184 -0,03323 0,0899 1,05931 1,0636371181
26,195 -0,02736 0,10554 0,97723 0,9832933103
26,206 -0,01368 0,10749 0,88732 0,8939116427
26,214 0,00782 0,10163 0,82282 0,8291094992
26,225 0,00782 0,12313 0,80132 0,8107625372
26,234 0,02541 0,11531 0,82282 0,8312489498
26,244 0,04104 0,10945 0,8365 0,8446276304
26,264 0,07036 0,07427 0,79351 0,8000779228
26,265 0,07622 0,20522 0,77005 0,8005633887
26,275 0,03713 0,13486 0,78373 0,796114671
26,284 0,06841 0,11336 0,78373 0,7948352852
26,295 0,0899 0,14854 0,77983 0,7989248841
26,305 0,08013 0,17785 0,79546 0,8190287242
26,314 0,08013 0,18372 0,81891 0,8430821095
26,325 0,07818 0,17395 0,84628 0,8675024803
26,334 0,08013 0,15049 0,87559 0,8920346995
26,345 0,06841 0,13486 0,94205 0,954109716
26,361 0,0645 0,14267 0,95182 0,96461199
26,364 0,0645 0,14463 0,95182 0,964903829
26,375 0,0645 0,14463 0,96354 0,9764668036
26,384 0,06059 0,14658 1,00654 1,018960066
26,395 0,05668 0,14267 1,03 1,0413776219
26,405 0,05863 0,13095 1,03195 1,0418762796
26,414 0,06841 0,12118 1,05345 1,0626012531
26,425 0,07427 0,08013 1,10231 1,1077112376
26,434 0,07036 0,08209 1,12772 1,132890858
26,444 0,07036 0,09968 1,14922 1,1556786925
26,465 0,07427 0,1329 1,13554 1,1457004558
26,466 0,09577 0,16222 1,04172 1,0586159737
26,477 0,10554 0,15636 1,03977 1,0567444318
26,484 0,1114 0,14658 1,0339 1,0501642093
26,495 0,10945 0,1544 1,02413 1,0414705562
26,505 0,14072 0,11922 1,03977 1,0560005586
26,514 0,1544 0,09381 1,05345 1,0688295367
26,525 0,16026 0,07818 1,07495 1,0896388771
26,534 0,17395 0,06841 1,10036 1,1161230489
26,545 0,18763 0,07622 1,12772 1,1457604041
26,564 0,19545 0,09186 1,15313 1,1731784856
26,565 0,20326 0,09772 1,16094 1,1826434414
26,578 0,21499 0,10749 1,16681 1,191310361
26,585 0,1974 0,14072 1,10622 1,1324714419
26,595 0,18763 0,16222 1,05149 1,0803478909
26,605 0,19935 0,15636 1,00459 1,0360453369
26,614 0,17199 0,19935 0,98309 1,0177361793
26,625 0,09186 0,10163 0,901 0,9113549893
26,634 0,0899 0,09772 0,93032 0,9397481103
26,645 0,06841 0,1544 1,00263 1,0167527748
26,66 0,03713 0,18567 1,02022 1,0376419586
26,664 0,03713 0,1759 0,987 1,003238978
26,675 0,01564 0,17199 0,95768 0,9731269969
26,684 -0,00586 0,17004 0,94009 0,9553623131
26,695 -0,01954 0,17199 0,93032 0,9462862538
26,705 -0,03713 0,19349 0,88927 0,9108337663
26,714 -0,04495 0,19349 0,85996 0,8826041492
26,725 -0,05082 0,19349 0,8365 0,8600891247
26,734 -0,05277 0,19154 0,83455 0,8578729201
26,745 -0,04691 0,20913 0,85996 0,8862658216
26,763 -0,02932 0,2189 0,86582 0,8935441482
26,765 -0,01759 0,2189 0,87559 0,9027095137
26,778 -0,00391 0,22672 0,88927 0,9177245662
26,785 0,03909 0,23063 0,88146 0,9119703705
26,795 0,05472 0,21694 0,87755 0,9056220208
26,806 0,0645 0,20913 0,87755 0,9044277801
26,814 0,06254 0,20131 0,89123 0,915820878
26,825 0,09186 0,2189 0,91077 0,941200012
26,834 0,14658 0,25212 0,91273 0,9581890438
26,845 0,10554 0,2189 0,95573 0,986141843
26,865 0,05277 0,16808 0,95182 0,9679859873
26,866 0,01564 0,17395 0,91077 0,9273646559
26,878 0,03127 0,17981 0,88341 0,9020657831
26,884 0,04691 0,1974 0,87364 0,8968913857
26,895 0,08013 0,24822 0,88927 0,9267335746
26,906 0,07622 0,22281 0,90491 0,9350486044
26,914 0,05863 0,22867 0,91273 0,9427637555
26,925 0,05863 0,21304 0,91859 0,9447915678
26,934 0,06254 0,1974 0,94986 0,9721687257
26,945 0,07036 0,1759 1,04954 1,0665015477
26,963 0,04886 0,16222 1,08277 1,0959441139
26,965 0,02932 0,1544 1,11208 1,1231299786
26,979 0,00195 0,15049 1,12381 1,1338430044
26,985 -0,04495 0,1544 1,09254 1,1043113302
26,995 -0,06645 0,16417 1,08081 1,0952249301
27,008 -0,086 0,18176 1,07299 1,0916685567
27,015 -0,09772 0,20522 1,06713 1,0910686888
27,026 -0,11727 0,23453 1,05736 1,0893882427
27,034 -0,09772 0,25212 1,06322 1,0970644745
27,044 -0,07427 0,2619 1,06908 1,1031952181
27,059 -0,04691 0,26776 1,08081 1,1144712746
27,064 -0,00977 0,25212 1,11795 1,1460681262
27,074 0 0,23844 1,14922 1,1736951231
27,084 0 0,22476 1,16485 1,1863357788
27,094 -0,00195 0,20717 1,1629 1,1812110825
27,108 -0,00586 0,19545 1,12967 1,1464682076
27,114 -0,01564 0,19154 1,10231 1,1189367798
27,125 -0,01954 0,19154 1,06713 1,084359636
27,134 -0,02541 0,19545 1,01827 1,0371693032
27,145 -0,01564 0,20522 0,94205 0,9642707402
27,163 -0,00782 0,21694 0,93032 0,9553111631
27,165 0,00195 0,21694 0,94009 0,9647984112
27,177 0,01759 0,21499 0,95377 0,9778585384
27,185 0,043 0,22476 0,944 0,9713403408
27,195 0,05472 0,21499 0,94205 0,9678187749
27,205 0,05472 0,21108 0,92836 0,9536253638
27,214 0,05668 0,20522 0,90882 0,9334246961
27,225 0,07818 0,19349 0,84823 0,8735242558
27,234 0,08404 0,19545 0,8326 0,8593521886
27,244 0,08795 0,19154 0,8111 0,8380369825
27,26 0,07622 0,19545 0,79937 0,8264397061
27,264 0,0645 0,18763 0,82087 0,8445074445
27,275 0,0645 0,16026 0,82478 0,8426776169
27,284 0,10945 0,1544 0,87364 0,8939046437
27,295 0,12508 0,17004 0,88537 0,9101860496
27,306 0,11727 0,12313 0,93618 0,951496843
27,314 0,13486 0,10554 0,987 1,0017459315
27,325 0,10749 0,08795 0,99872 1,0083307696
27,334 0,07427 0,08404 0,99872 1,0049977079
27,345 0,00391 0,13486 0,95768 0,9671367484
27,363 0,00391 0,13877 0,944 0,9541532377
27,365 0,03713 0,13486 0,97136 0,9813796952
27,378 0,08209 0,1329 1,01045 1,022453119
27,384 0,13877 0,11922 1,14335 1,1578945305
27,395 0,12118 0,12118 1,18049 1,1928645459
27,405 0,09772 0,12313 1,18244 1,1928430529
27,414 0,07427 0,13486 1,15899 1,1691711049
27,425 0,01368 0,1974 1,10426 1,1218484969
27,434 0,00391 0,23063 1,06518 1,0898687615
27,444 0,01564 0,25603 1,04172 1,0728357418
27,461 0,02736 0,27558 1,03195 1,0684632462
27,465 0,10749 0,32248 1,11013 1,161006489
27,48 0,10749 0,32053 1,08472 1,1361826699
27,484 0,13095 0,30685 1,13554 1,1835353466
27,495 0,11922 0,29903 1,17072 1,2141736563
27,505 0,11336 0,29121 1,2098 1,2495078206
27,514 0,10163 0,30099 1,2059 1,2470438833
27,525 0,07622 0,31271 1,17267 1,2160394572
27,534 0,05472 0,31271 1,1199 1,16402656
27,545 -0,0215 0,32639 1,0085 1,0602192849
27,565 -0,04495 0,33226 0,94205 0,9999377044
27,566 -0,06059 0,33812 0,85996 0,9260277988
27,575 -0,03323 0,32639 0,82673 0,8894476701
27,584 -0,01954 0,35962 0,78764 0,8660745497
27,595 -0,0215 0,36939 0,79546 0,877307149
27,605 -0,02345 0,36744 0,82087 0,8996608322
27,614 -0,01759 0,35962 0,85019 0,9232870564
27,625 -0,01759 0,35766 0,78764 0,8652206963
27,634 -0,00977 0,33421 0,72901 0,8020270302
27,645 -0,00586 0,31858 0,69578 0,7652694718
27,664 -0,01368 0,30099 0,69774 0,7600152828
27,665 -0,03323 0,25212 0,73096 0,7739323284
27,679 -0,04886 0,23453 0,73683 0,7747967923
27,685 -0,05277 0,21499 0,74269 0,7749798766
27,695 -0,05277 0,19935 0,76224 0,789642269
27,707 -0,05472 0,17004 0,77396 0,7943059622
27,714 -0,05668 0,16808 0,78569 0,8054640184
27,725 -0,06059 0,18176 0,78178 0,8049147869
27,734 -0,08013 0,21499 0,77787 0,8110013896
27,745 -0,1329 0,31858 0,75833 0,833198665
27,761 -0,12118 0,36939 0,78764 0,8783566099
27,765 -0,09186 0,39675 0,8326 0,926861145
27,779 -0,03518 0,38503 0,91273 0,9912425466
27,784 -0,00195 0,42998 1,06908 1,1523101359
27,795 0,00586 0,42216 1,16876 1,2426799036
27,808 0,02932 0,40653 1,26648 1,3304502598
27,814 0,05863 0,39284 1,29971 1,359046293
27,825 0,1114 0,34398 1,21176 1,2645530823
27,834 0,14854 0,33226 1,16485 1,2203836945
27,844 0,16222 0,34007 1,18635 1,2447446549
27,864 0,14658 0,34789 1,16876 1,228215407
27,865 0,1544 0,32248 1,15117 1,2054148992
27,876 0,15049 0,29121 1,17072 1,2157449661
27,884 0,14267 0,2619 1,21958 1,2555165134
27,895 0,12313 0,23453 1,2528 1,2804972307
27,906 0,09381 0,17981 1,21567 1,2324712983
27,914 0,08013 0,17395 1,18244 1,1978496454
27,925 0,06254 0,1759 1,12772 1,1430680032
27,934 0,03323 0,18176 1,06127 1,0772348599
27,944 0 0,19154 0,87559 0,8962953864
27,96 0,00782 0,20131 0,78569 0,8111076652
27,964 0,02541 0,20522 0,70165 0,7314872788
27,975 0,05277 0,20522 0,64497 0,6788860156
27,985 0,09968 0,18763 0,63129 0,6660842164
27,995 0,10163 0,16222 0,6606 0,6877763774
28,015 0,10359 0,13486 0,71337 0,7333586194
28,016 0,10554 0,1114 0,76614 0,7813572494
28,026 0,09381 0,06254 0,78764 0,7956684845
28,034 0,08795 0,05277 0,78569 0,7923563917
28,044 0,09186 0,04495 0,77201 0,778754263
28,064 0,1114 0,03518 0,74855 0,7576111766
28,065 0,1544 0,03127 0,75051 0,7668653291
28,075 0,17199 0,02932 0,77787 0,7971963117
28,084 0,17199 0,03323 0,82673 0,8450841886
28,094 0,16222 0,03518 0,87364 0,8892692564
28,105 0,07818 0,11531 0,88927 0,9001164599
28,115 0,02932 0,18567 0,88537 0,9051038881
28,125 0,04886 0,20522 0,901 0,92536671
28,134 0,12508 0,20522 0,92836 0,9589643082
28,144 0,26971 0,26385 1,04563 1,1116215199
28,16 0,22867 0,22867 1,13358 1,1788059867
28,164 0,1974 0,23453 1,28798 1,3239575376
28,175 0,15636 0,23649 1,41111 1,4393079593
28,185 0,10359 0,18372 1,57138 1,5854712331
28,195 0,05668 0,11336 1,60069 1,6056997192
28,208 -0,00782 0,06254 1,58115 1,582405677
28,214 -0,03323 0,07231 1,52838 1,5304503891
28,225 -0,04691 0,10163 1,34662 1,3512640857
28,234 -0,05082 0,13681 1,26453 1,272924102
28,244 -0,04886 0,16613 1,22349 1,2356837203
28,26 -0,05277 0,18372 1,17462 1,1900713658
28,264 0,02932 0,23063 1,16876 1,1916584229
28,275 0,06059 0,25603 1,18244 1,2113574463
28,284 0,06059 0,24431 1,19808 1,2242361744
28,295 0,07036 0,23649 1,21958 1,2442883211
28,307 0,09186 0,25212 1,16876 1,1991674994
28,314 0,07622 0,25212 1,09254 1,1238405734
28,325 0,03323 0,25603 0,99286 1,0258784399
28,334 -0,01173 0,26581 0,89709 0,9357152436
28,344 -0,07427 0,28926 0,7251 0,7841921898
28,36 -0,10163 0,28535 0,66256 0,7285183821
28,364 -0,12704 0,26971 0,62347 0,6910842833
28,375 -0,13095 0,25212 0,61174 0,6744910856
28,385 -0,12704 0,20913 0,6137 0,6606831377
28,395 -0,11531 0,19935 0,65279 0,6922222206
28,407 -0,10359 0,17981 0,70751 0,7373146712
28,414 -0,08795 0,17395 0,74074 0,7659566258
28,425 -0,07622 0,14658 0,71924 0,7379711122
28,434 -0,07427 0,14267 0,70556 0,7236612988
28,444 -0,06841 0,14854 0,67233 0,6919332978
28,46 -0,05082 0,14463 0,6606 0,6781540159
28,464 -0,02736 0,1544 0,73292 0,7495062748
28,475 -0,043 0,18763 0,77005 0,7937449335
28,485 -0,08013 0,23844 0,7896 0,8286993487
28,495 -0,14267 0,32444 0,77005 0,8476986758
28,507 -0,11531 0,41434 0,82869 0,9336493709
28,514 -0,07231 0,42607 0,92836 1,0240198585
28,525 -0,01759 0,42412 1,09254 1,1721052999
28,534 0,02932 0,40066 1,29385 1,3547826101
28,544 0,086 0,27167 1,61828 1,6431770286
28,563 0,12118 0,19349 1,70428 1,7195037921
28,564 0,10945 0,16026 1,74923 1,7599625459
28,578 0,0645 0,16222 1,76096 1,7695919586
28,584 0,04495 0,17199 1,75119 1,7601896144
28,595 0,0645 0,18372 1,71405 1,7250741117
28,605 0,07622 0,1974 1,68474 1,6979767713
28,614 0,05668 0,21304 1,67301 1,6874718143
28,625 -0,00586 0,21499 1,5792 1,5937778012
28,634 -0,03518 0,21499 1,4717 1,4877362745
28,645 -0,05472 0,22281 1,33294 1,3525411706
28,661 -0,09186 0,27753 1,04368 1,0838492067
28,665 -0,09968 0,30294 0,90296 0,9576249305
28,681 -0,0899 0,33617 0,78569 0,8593026562
28,685 -0,07818 0,36548 0,67819 0,7743574232
28,695 -0,06254 0,36548 0,5707 0,6805772344
28,705 -0,01564 0,31271 0,40848 0,5146727738
28,714 0,00195 0,25994 0,37721 0,4581047808
28,725 0,02345 0,20326 0,3733 0,4256963943
28,734 0,03518 0,14267 0,41043 0,4359416775
28,745 0,0215 0,03323 0,51793 0,5194400522
28,764 0,00782 -0,01368 0,55311 0,5533344078
28,765 -0,00586 -0,03518 0,56484 0,5659648378
28,777 -0,01173 -0,04691 0,54334 0,5454873936
28,784 0,01173 -0,05472 0,44171 0,4452410531
28,795 0,03518 -0,05082 0,38894 0,3938205536
28,806 0,05082 -0,04886 0,36744 0,3741418522
28,814 0,06059 -0,04691 0,36939 0,3772541163
28,825 0,11922 -0,05863 0,46907 0,4875218459
28,834 0,13486 -0,04886 0,56679 0,5846583817
28,845 0,14658 -0,03127 0,64301 0,660246446
28,864 0,14072 0,01368 0,70556 0,7195861133
28,865 0,08795 0,2189 0,71728 0,7550781489
28,879 0,12508 0,28926 0,65865 0,7301617468
28,884 0,17785 0,34594 0,62152 0,7332068034
28,895 0,22672 0,38698 0,64106 0,782376765
28,907 0,20131 0,38698 0,88927 0,9904950123
28,914 0,10554 0,34203 1,10622 1,1626890818
28,925 0,04104 0,25017 1,35639 1,3798779448
28,934 -0,01759 0,17004 1,59483 1,6039656289
28,944 -0,14854 0,07622 1,88604 1,8934150368
28,963 -0,20522 0,05863 1,845 1,8573038861
28,964 -0,16026 0,15049 1,72578 1,7397261612
28,98 -0,05863 0,27753 1,52252 1,5487180273
28,984 0,00586 0,36939 1,02804 1,0924053979
28,995 0,05277 0,4378 0,92445 1,024236943
29,009 0,09577 0,47298 0,91077 1,0307201202
29,016 0,1114 0,47493 0,95768 1,0747648335
29,025 0,03518 0,4163 1,2528 1,3206252922
29,034 0 0,35962 1,35834 1,4051384629
29,044 -0,03518 0,29903 1,40525 1,437144438
29,06 -0,06059 0,24822 1,38766 1,4109870985
29,064 -0,08795 0,19349 1,15313 1,1725537853
29,075 -0,08013 0,20131 1,00654 1,0295966708
29,084 -0,07231 0,22281 0,86582 0,8969488863
29,094 -0,06059 0,23649 0,75442 0,7929364442
29,107 -0,07427 0,24822 0,65474 0,7041403758
29,114 -0,09381 0,22867 0,64692 0,6925285347
29,125 -0,1329 0,21304 0,66647 0,7122013146
29,134 -0,16808 0,18958 0,69578 0,7404736803
29,144 -0,21304 0,11531 0,75637 0,7942153452
29,161 -0,24626 0,08013 0,79546 0,8365532954
29,164 -0,27362 0,04495 0,81305 0,8590335904
29,178 -0,28535 0,02932 0,82282 0,8713879947
29,184 -0,25603 0,02345 0,81305 0,8527318253
29,195 -0,21499 0,03323 0,80132 0,8303244398
29,208 -0,18958 0,07427 0,80914 0,834364518
29,214 -0,1974 0,12508 0,81696 0,8497266666
29,225 -0,23649 0,24235 0,83455 0,9006301933
29,234 -0,23063 0,27558 0,85019 0,9230154763
29,244 -0,17004 0,25994 0,90882 0,9604354208
29,264 -0,12118 0,23453 1,04172 1,074648534
29,265 -0,12118 0,18958 1,41307 1,4308710612
29,279 -0,12118 0,13095 1,53424 1,5445791895
29,284 -0,10554 0,07427 1,57333 1,5786139533
29,295 -0,10554 0,04495 1,53229 1,5365779636
29,307 -0,12118 0,05863 1,28603 1,2930565456
29,314 -0,11336 0,1114 1,15313 1,1640314628
29,325 -0,07036 0,16417 1,03586 1,051146164
29,334 -0,02345 0,20913 0,93618 0,9595406462
29,344 0,01368 0,24235 0,91077 0,9425617528
29,365 0,01173 0,22672 0,97723 1,0032537188
29,366 0,00391 0,20131 1,04954 1,0686791922
29,379 -0,01368 0,15049 1,12185 1,1319813625
29,384 -0,08013 0,08209 1,23912 1,2444187235
29,395 -0,11336 0,0645 1,2528 1,2595707918
29,407 -0,12899 0,07427 1,22739 1,236382087
29,414 -0,13486 0,09186 1,17658 1,1878408882
29,425 -0,10163 0,14854 1,04172 1,0571534169
29,434 -0,06645 0,1759 0,95182 0,9702152982
29,444 -0,03518 0,19154 0,85996 0,881734884
29,46 -0,00586 0,19154 0,77396 0,7973305417
29,464 0,02736 0,16026 0,69578 0,71452197
29,476 0,02736 0,14267 0,69774 0,7127021861
29,484 0,02932 0,12508 0,70165 0,7133143706
29,495 0,03323 0,10749 0,71337 0,722187711
29,506 0,04691 0,11727 0,77396 0,7841982419
29,514 0,05863 0,12118 0,78764 0,7990612235
29,525 0,0899 0,12118 0,78373 0,7981223686
