time x y z G
0,003 -0,06841 0,36939 0,86973 0,9473959959
26,019 -0,05082 0,18567 0,85019 0,8717104206
26,029 -0,043 0,19935 0,81305 0,8382360795
26,039 -0,03713 0,2189 0,77005 0,8014192719
26,051 -0,03518 0,25603 0,7251 0,7697785417
26,066 -0,04691 0,27167 0,72315 0,7739192849
26,069 -0,06059 0,2834 0,71728 0,7736131504
26,08 -0,08013 0,29317 0,72315 0,7844204155
26,089 -0,10163 0,29903 0,74074 0,8052597999
26,1 -0,11336 0,30099 0,76028 0,8255126577
26,112 -0,12118 0,29708 0,78373 0,8468611644
26,119 -0,12313 0,28926 0,81696 0,8753604892
26,129 -0,1329 0,27753 0,85996 0,9133545382
26,139 -0,1329 0,27753 0,85605 0,9096740699
26,149 -0,12313 0,28535 0,858 0,9125511599
26,162 -0,1114 0,29512 0,85996 0,9159896157
26,169 -0,09968 0,29708 0,85605 0,9115998197
26,18 -0,10163 0,29512 0,86973 0,9240426095
26,189 -0,10163 0,29317 0,88341 0,936317539
26,2 -0,09772 0,29512 0,89318 0,9457354414
26,21 -0,06254 0,29121 0,93814 0,9842871407
26,219 -0,04886 0,2834 0,97332 1,014916096
26,229 -0,04495 0,27362 1,01045 1,0478060934
26,239 -0,04104 0,26385 1,04759 1,0810855249
26,25 -0,01954 0,23649 1,12381 1,1485896777
26,26 -0,01564 0,21694 1,15899 1,179222368
26,27 -0,01954 0,19935 1,18244 1,1992858657
26,28 -0,04104 0,18763 1,20785 1,2230253149
26,289 -0,06841 0,23844 1,18831 1,2139251286
26,3 -0,05082 0,2834 1,1629 1,1980127889
26,31 -0,03518 0,30489 1,16094 1,2008235624
26,319 -0,03127 0,30685 1,16094 1,2012145599
26,33 -0,07427 0,26581 1,14726 1,1799900409
26,339 -0,09186 0,23258 1,18635 1,2124182605
26,35 -0,09381 0,19349 1,25085 1,269198337
26,362 -0,086 0,14658 1,30166 1,3127072987
26,369 -0,07622 0,08795 1,35053 1,3555353082
26,38 -0,06254 0,08404 1,31925 1,3234026355
26,389 -0,05863 0,09968 1,27039 1,2756427131
26,4 -0,04886 0,11922 1,19221 1,199151947
26,41 -0,0215 0,18176 1,02022 1,0365074992
26,419 0 0,20522 0,94986 0,9717763467
26,43 0,01759 0,21304 0,90882 0,9336215733
26,439 0,01954 0,21694 0,88732 0,9136638099
26,451 -0,00391 0,20913 0,901 0,9249603478
26,461 -0,00782 0,20131 0,9225 0,9442420868
26,469 -0,01759 0,19545 0,94205 0,9622724734
26,48 -0,02345 0,18958 0,93814 0,9573907972
26,489 -0,03323 0,18567 0,91077 0,9300965405
26,5 -0,03127 0,18958 0,88537 0,9059792637
26,512 -0,03323 0,19545 0,86582 0,8882281282
26,519 -0,03518 0,20913 0,8365 0,8629630579
26,53 -0,03518 0,23453 0,76028 0,7964092112
26,539 -0,04104 0,24235 0,74269 0,782308277
26,55 -0,04886 0,25017 0,71924 0,7630717568
26,563 -0,05082 0,25603 0,7036 0,7504578558
26,569 -0,05668 0,26971 0,69969 0,7520121027
26,58 -0,05863 0,27558 0,71728 0,7706311775
26,589 -0,0645 0,2834 0,73878 0,7938965288
26,6 -0,06645 0,2834 0,75246 0,8068006037
26,612 -0,06841 0,28144 0,77983 0,8318793366
26,619 -0,07622 0,27949 0,79937 0,8502449914
26,63 -0,07622 0,27558 0,82478 0,8729352056
26,639 -0,07427 0,27558 0,84237 0,8894085598
26,659 -0,07036 0,2873 0,85996 0,9094080609
26,66 -0,06254 0,29317 0,86778 0,9180969605
26,67 -0,05472 0,29121 0,88732 0,9354861436
26,683 -0,05668 0,2834 0,91468 0,9592537124
26,69 -0,05863 0,26581 0,96941 1,0069002836
26,7 -0,06059 0,27167 0,99482 1,0330259287
26,71 -0,06059 0,27949 1,02022 1,0595445515
26,719 -0,06645 0,2873 1,03781 1,0788913238
26,73 -0,07427 0,29317 1,07886 1,1204479378
26,739 -0,08013 0,29121 1,10231 1,1429398134
26,749 -0,0899 0,2834 1,12381 1,1624742948
26,765 -0,10163 0,27558 1,14922 1,1861617098
26,77 -0,1329 0,25994 1,2059 1,2407360814
26,78 -0,14658 0,25799 1,2098 1,2456566848
26,789 -0,14072 0,2873 1,19612 1,2381625349
26,8 -0,12118 0,33617 1,16681 1,2203034202
26,813 -0,07231 0,38503 1,12967 1,1956718387
26,819 -0,07036 0,36353 1,13358 1,1925217847
26,83 -0,08013 0,33617 1,12772 1,1794844146
26,839 -0,09381 0,31662 1,12381 1,1713229515
26,85 -0,09381 0,27362 1,13163 1,1680131324
26,869 -0,09381 0,24822 1,14335 1,1737387729
26,87 -0,086 0,2189 1,13554 1,1596397292
26,883 -0,07427 0,19545 1,12185 1,1411678921
26,889 -0,08404 0,16417 1,07886 1,0945105802
26,9 -0,0899 0,16026 1,04563 1,0616531329
26,911 -0,09186 0,16026 1,0085 1,0252774148
26,919 -0,08404 0,17395 0,97527 0,9942197428
26,93 -0,08404 0,1974 0,93423 0,9585484727
26,939 -0,08795 0,19154 0,95182 0,9748764468
26,949 -0,09577 0,17395 0,95182 0,9723126081
26,966 -0,10749 0,15831 0,96745 0,9861925059
26,97 -0,12704 0,13877 0,97723 0,9951757369
26,98 -0,12313 0,14072 0,95573 0,9738495511
26,99 -0,10945 0,14267 0,91077 0,9283512397
27 -0,09186 0,15245 0,85019 0,8686209174
27,01 -0,06059 0,16222 0,73096 0,7511917186
27,019 -0,05082 0,1544 0,68601 0,705004789
27,03 -0,043 0,14658 0,66256 0,6799415048
27,039 -0,03713 0,15049 0,66256 0,6804495798
27,049 -0,05472 0,18958 0,69188 0,7194670175
27,07 -0,05863 0,21694 0,7036 0,738615868
27,071 -0,05863 0,24235 0,70751 0,7501609157
27,082 -0,05472 0,2619 0,71142 0,7600686185
27,089 -0,05277 0,27167 0,70947 0,7615359103
27,1 -0,05668 0,27362 0,73292 0,7843801713
27,112 -0,06645 0,28144 0,76028 0,8134185605
27,119 -0,0645 0,28144 0,77005 0,8224024113
27,13 -0,07427 0,2834 0,80132 0,8531971257
27,139 -0,07036 0,29317 0,82869 0,8818312166
27,149 -0,06645 0,30294 0,84041 0,8958109255
27,166 -0,0645 0,30489 0,858 0,9128429011
27,169 -0,06254 0,2834 0,90686 0,9521669345
27,18 -0,06841 0,27362 0,94205 0,9833646501
27,189 -0,07622 0,28144 0,97332 1,0160559947
27,2 -0,07036 0,2873 1,00654 1,0491018021
27,212 -0,0645 0,28144 1,06713 1,1055022209
27,219 -0,05277 0,28144 1,09254 1,1294409228
27,23 -0,04495 0,27362 1,10622 1,1404433766
27,239 -0,04495 0,26971 1,1199 1,1527965981
27,25 -0,04691 0,25994 1,1199 1,1506282465
27,266 -0,04104 0,25408 1,12967 1,1586178131
27,269 -0,05082 0,24822 1,14335 1,1710871288
27,28 -0,0645 0,25994 1,14726 1,1781063455
27,289 -0,06254 0,34398 1,08277 1,1378156111
27,3 -0,05277 0,35571 1,07104 1,1297968661
27,312 -0,04886 0,32835 1,06518 1,1157102915
27,319 -0,04886 0,26776 1,08863 1,1221399173
27,33 -0,07427 0,17981 1,17853 1,1944792296
27,339 -0,10359 0,16613 1,22544 1,2409807648
27,349 -0,12704 0,14854 1,29971 1,3143246849
27,369 -0,14072 0,11922 1,33684 1,3495023944
27,371 -0,15049 0,10359 1,31144 1,3241046038
27,384 -0,14463 0,10945 1,27626 1,2890836773
27,39 -0,12508 0,12704 1,22349 1,2364109139
27,4 -0,10749 0,14658 1,15313 1,1673682338
27,412 -0,08013 0,16026 1,04759 1,062802377
27,419 -0,07818 0,16222 1,0085 1,0244509216
27,43 -0,07622 0,16808 0,98113 0,9983368428
27,439 -0,07622 0,1759 0,98113 0,9996831374
27,449 -0,07231 0,18567 0,96745 0,9877558339
27,466 -0,08209 0,18567 0,95768 0,9789602134
27,469 -0,09186 0,19154 0,93618 0,9599785537
27,48 -0,10359 0,20131 0,91468 0,9422823922
27,489 -0,1114 0,20913 0,88146 0,9127524574
27,5 -0,11727 0,22085 0,80914 0,846896992
27,513 -0,11922 0,23453 0,78178 0,8248622295
27,519 -0,12118 0,24822 0,74855 0,7978877511
27,53 -0,12899 0,25799 0,71924 0,7749215688
27,54 -0,14463 0,27558 0,68406 0,75153194
27,55 -0,14854 0,27949 0,68015 0,7501885191
27,566 -0,14854 0,27753 0,69578 0,7636732553
27,569 -0,15049 0,27949 0,7036 0,7718904457
27,58 -0,15831 0,27558 0,73096 0,7970626789
27,589 -0,15831 0,28144 0,76614 0,8314090626
27,6 -0,15636 0,28144 0,78569 0,8490969905
27,611 -0,1544 0,28144 0,8111 0,8723136154
27,619 -0,15245 0,27753 0,82282 0,881644291
27,63 -0,14854 0,27167 0,8365 0,8919646689
27,639 -0,15049 0,27167 0,84823 0,9032972722
27,65 -0,13877 0,27362 0,85605 0,9093660538
27,67 -0,11531 0,27753 0,89905 0,9479505259
27,671 -0,10945 0,27949 0,92445 0,9719576972
27,681 -0,11336 0,27949 0,94205 0,9891528457
27,689 -0,10163 0,28144 0,95573 1,0014773904
27,7 -0,09772 0,28535 0,99872 1,0432715175
27,712 -0,10163 0,2873 1,02413 1,0685093373
27,719 -0,10554 0,28144 1,04759 1,0898586942
27,73 -0,10163 0,28535 1,08277 1,1243416528
27,739 -0,08795 0,27753 1,10817 1,1457743462
27,75 -0,09577 0,26581 1,12185 1,1568812694
27,766 -0,10163 0,24626 1,13749 1,1682705785
27,77 -0,11727 0,23844 1,13554 1,1662148079
27,781 -0,12508 0,29317 1,09254 1,1380849296
27,789 -0,11727 0,3303 1,06322 1,1195030644
27,8 -0,09577 0,34594 1,02804 1,08890432
27,81 -0,07818 0,34007 1,01045 1,0690037043
27,819 -0,0899 0,32444 1,00459 1,0595019546
27,83 -0,10359 0,31076 1,00263 1,0547841403
27,839 -0,11336 0,29317 1,02218 1,0694162384
27,849 -0,11922 0,26971 1,05345 1,0939441462
27,865 -0,14658 0,19935 1,13944 1,1659972695
27,87 -0,15245 0,17199 1,15899 1,1815580319
27,88 -0,16222 0,1544 1,16681 1,1881078505
27,89 -0,17395 0,15245 1,15508 1,1780107858
27,9 -0,18763 0,16808 1,08277 1,1116864559
27,913 -0,19154 0,18176 1,06322 1,0955186158
27,919 -0,20522 0,1974 1,0339 1,072395085
27,93 -0,20913 0,20717 1,01436 1,0562106681
27,939 -0,18958 0,18763 0,97527 1,011087121
27,949 -0,20717 0,16613 1,00068 1,0353159171
27,965 -0,20717 0,14463 1,03 1,060536301
27,969 -0,18958 0,13095 1,05149 1,0764384325
27,98 -0,18176 0,15831 1,03977 1,0673426847
27,989 -0,18567 0,16613 0,99677 1,027435136
28 -0,15245 0,18958 0,97136 1,0013599895
28,011 -0,0645 0,24822 0,84823 0,8861532324
28,019 -0,043 0,25212 0,80328 0,8430137916
28,03 -0,05863 0,24626 0,77592 0,8161699032
28,039 -0,06645 0,23453 0,78569 0,8226352165
28,049 -0,05863 0,23063 0,78373 0,8190606734
28,069 -0,03127 0,29512 0,77005 0,8252579171
28,07 -0,03713 0,33812 0,70165 0,7797541239
28,08 -0,03323 0,34203 0,71924 0,797116636
28,089 -0,03127 0,32444 0,74855 0,8164350734
28,1 -0,03518 0,30685 0,74855 0,8097664215
28,112 -0,04886 0,31662 0,75833 0,8232253111
28,119 -0,0645 0,32053 0,76224 0,8294031279
28,13 -0,086 0,3088 0,76419 0,8286976506
28,139 -0,11336 0,25408 0,8111 0,8574907265
28,149 -0,11727 0,24235 0,8365 0,8787593672
28,166 -0,10359 0,23649 0,86973 0,9072423497
28,17 -0,09381 0,25603 0,901 0,9413568277
28,181 -0,09186 0,26776 0,98113 1,0211511906
28,189 -0,07036 0,24431 1,0339 1,0647004817
28,2 -0,04691 0,22085 1,06908 1,0926606596
28,212 -0,01954 0,21108 1,15313 1,1724527176
28,219 -0,00391 0,20717 1,18831 1,2062401722
28,23 0,01368 0,19545 1,21371 1,229422551
28,239 0,01368 0,19349 1,20785 1,2233262627
28,249 -0,00391 0,21304 1,19221 1,2111011575
28,266 -0,05472 0,27558 1,1414 1,1754712139
28,27 -0,07622 0,2834 1,12772 1,1652799864
28,281 -0,07231 0,27753 1,10426 1,1408951681
28,289 -0,05668 0,26581 1,08277 1,1163594633
28,3 -0,03127 0,23258 1,11013 1,1346628954
28,312 -0,0215 0,20717 1,12576 1,1448655976
28,319 -0,02541 0,18176 1,11404 1,129056016
28,33 -0,03127 0,14658 1,11208 1,1221343216
28,339 -0,07427 0,10163 1,16094 1,1677441387
28,349 -0,1114 0,09772 1,17072 1,1800612174
28,366 -0,12704 0,0899 1,13749 1,1480873972
28,37 -0,11922 0,08209 1,10622 1,1156499742
28,381 -0,09381 0,08013 1,10426 1,1111306317
28,389 -0,0899 0,1114 1,07495 1,0844397044
28,4 -0,0899 0,1544 1,03977 1,0550085416
28,411 -0,08795 0,18958 1,00459 1,026097874
28,419 -0,086 0,19545 0,98895 1,011740483
28,43 -0,08404 0,20131 0,97723 1,0012826327
28,439 -0,09381 0,20522 0,9655 0,991516926
28,45 -0,09968 0,21108 0,95377 0,9819206087
28,466 -0,10945 0,21304 0,94009 0,9701208957
28,469 -0,10749 0,22281 0,90686 0,939996519
28,48 -0,09772 0,22867 0,86778 0,9027077576
28,489 -0,09772 0,24235 0,8365 0,8763646335
28,5 -0,09577 0,27753 0,77201 0,8259505033
28,511 -0,08795 0,29121 0,73878 0,7989582937
28,519 -0,086 0,29512 0,72315 0,7857720642
28,53 -0,09186 0,30294 0,7036 0,7715334492
28,54 -0,10554 0,32639 0,69188 0,7722480548
28,55 -0,10749 0,33226 0,69774 0,7802511873
28,566 -0,10945 0,3303 0,70751 0,7884464424
28,569 -0,10554 0,32053 0,72706 0,8015574939
28,58 -0,09577 0,29903 0,77396 0,8352274633
28,589 -0,09186 0,29317 0,80328 0,8600265501
28,6 -0,08795 0,29121 0,83064 0,884591022
28,612 -0,08209 0,27753 0,88732 0,9333265513
28,619 -0,08795 0,26581 0,92055 0,9621862923
28,63 -0,09968 0,2619 0,93423 0,9753529645
28,639 -0,1114 0,2619 0,93423 0,9766203269
28,653 -0,12313 0,25994 0,94205 0,9849812196
28,673 -0,14658 0,2619 0,95768 1,0036076369
28,674 -0,14854 0,26776 0,96354 1,0110236796
28,679 -0,14658 0,27362 0,98113 1,0290625237
28,689 -0,14267 0,27362 0,99286 1,0397084269
28,705 -0,1544 0,27949 1,03977 1,0876928211
28,712 -0,19154 0,30099 1,0554 1,1140698864
28,719 -0,23063 0,33226 1,07495 1,1485227063
28,73 -0,24431 0,35376 1,08081 1,1631783052
28,739 -0,16417 0,31858 1,10426 1,1609630282
28,749 -0,12313 0,28144 1,13163 1,1725851472
28,769 -0,08209 0,26776 1,17658 1,209452224
28,77 -0,04691 0,25603 1,21567 1,2432238165
28,78 -0,05472 0,25799 1,27821 1,30513368
28,79 -0,08404 0,25017 1,29776 1,3243220032
28,8 -0,11922 0,24235 1,27821 1,3064332111
28,812 -0,14463 0,23063 1,22153 1,251496534
28,819 -0,16417 0,21499 1,09449 1,1274222142
28,83 -0,16417 0,23453 1,04759 1,0860022642
28,839 -0,15049 0,25799 1,0085 1,051797666
28,85 -0,15049 0,26385 0,97918 1,025210971
28,87 -0,14267 0,26581 0,96941 1,0152661883
28,871 -0,14658 0,26385 0,98113 1,0265079619
28,884 -0,14463 0,25017 1,00263 1,0434413173
28,889 -0,12704 0,2189 1,03781 1,0682256165
28,9 -0,13095 0,16222 1,07104 1,0911415639
28,912 -0,14267 0,15636 1,04563 1,0668389173
28,919 -0,14072 0,16417 1,0085 1,0314194866
28,93 -0,13681 0,16613 0,95964 0,9834760203
28,939 -0,12313 0,17004 0,86387 0,8890140468
28,949 -0,09772 0,1759 0,81696 0,8413760455
28,966 -0,08404 0,17785 0,78373 0,8080384007
28,969 -0,09186 0,19545 0,75833 0,7884816745
28,98 -0,10554 0,24235 0,72119 0,7681062623
28,989 -0,11922 0,24235 0,70751 0,7573092704
29 -0,12508 0,23844 0,70165 0,7515393286
29,013 -0,12899 0,23649 0,69188 0,7424714638
29,019 -0,14267 0,25408 0,70751 0,7651678087
29,03 -0,14854 0,25603 0,72119 0,7795707207
29,039 -0,14267 0,25212 0,73487 0,7899070453
29,049 -0,13486 0,24626 0,75051 0,8013092208
29,065 -0,10163 0,24235 0,7896 0,8321840778
29,069 -0,08795 0,24431 0,8111 0,8516488646
29,08 -0,07622 0,24626 0,83064 0,8697219588
29,089 -0,05863 0,24431 0,85605 0,892158313
29,099 -0,02736 0,23453 0,91664 0,9465631411
29,113 -0,01954 0,23258 0,96159 0,9895102809
29,119 -0,01173 0,22672 0,99482 1,0203952096
29,13 -0,00782 0,21694 1,03781 1,0602705844
29,139 -0,00977 0,19349 1,11208 1,1288293757
29,149 -0,01759 0,17981 1,15703 1,1710505818
29,166 -0,02345 0,16613 1,19221 1,2039575422
29,169 -0,03909 0,16417 1,21371 1,2253863803
29,18 -0,09381 0,20913 1,21371 1,2351630002
29,189 -0,10749 0,23844 1,2059 1,23393782
29,2 -0,11531 0,25408 1,1844 1,2168222559
29,212 -0,09577 0,25212 1,1414 1,172830059
29,219 -0,07818 0,24235 1,14726 1,1751813232
29,23 -0,06645 0,23844 1,14922 1,1755746869
29,239 -0,05277 0,22672 1,14531 1,1687264981
29,249 -0,04691 0,20913 1,15899 1,1786406259
29,266 -0,04495 0,17395 1,16681 1,1805611721
29,27 -0,06059 0,16222 1,17267 1,1853866059
29,281 -0,07036 0,14854 1,17267 1,1841324208
29,289 -0,08209 0,14463 1,15703 1,1689204532
29,3 -0,06841 0,15636 1,09058 1,1038537558
29,312 -0,0645 0,16417 1,04368 1,0584800335
29,319 -0,06841 0,18763 1,00459 1,0242489996
29,33 -0,07427 0,21499 0,96941 0,9957371546
29,339 -0,07231 0,24235 0,91664 0,9508896614
29,349 -0,09186 0,25017 0,90296 0,9414669671
29,369 -0,11336 0,26581 0,88927 0,9350436239
29,37 -0,12313 0,26971 0,89514 0,9429634673
29,38 -0,10945 0,25408 0,89123 0,9331810445
29,39 -0,10554 0,25017 0,88927 0,9297982864
29,4 -0,10359 0,25603 0,87755 0,9199870931
29,412 -0,10359 0,26971 0,83846 0,8868424571
29,419 -0,09968 0,27753 0,80914 0,8612006403
29,43 -0,09772 0,2873 0,77787 0,8349683978
29,439 -0,09968 0,29903 0,75051 0,8140149282
29,449 -0,09577 0,31271 0,72901 0,7990087716
29,466 -0,1114 0,3303 0,7036 0,7852139899
29,469 -0,1114 0,33812 0,69774 0,7833110506
29,48 -0,11922 0,34007 0,69969 0,7870369174
29,489 -0,12508 0,34398 0,70947 0,798320066
29,5 -0,1329 0,34789 0,74269 0,8308298852
29,512 -0,12899 0,33812 0,75833 0,8402546896
29,519 -0,12508 0,33226 0,77787 0,8550575717
29,53 -0,11531 0,32639 0,79742 0,8693132258
29,539 -0,10359 0,31467 0,85409 0,9160883282
29,549 -0,09577 0,30685 0,88927 0,945584448
29,566 -0,09186 0,29121 0,9225 0,9717241243
29,569 -0,0899 0,27362 0,94791 0,9906983812
29,58 -0,04886 0,2404 1,01045 1,0398022226
29,589 -0,02345 0,2189 1,04172 1,064728919
29,6 -0,01368 0,20326 1,07299 1,0921580976
29,612 -0,00586 0,20717 1,12381 1,1427609831
29,619 -0,01564 0,20522 1,14531 1,1636558143
29,63 -0,04495 0,19545 1,15313 1,170440089
29,639 -0,0899 0,19349 1,14531 1,1650130412
29,654 -0,1544 0,20326 1,12576 1,1543351182
29,672 -0,27558 0,24626 1,08472 1,1459519198
29,673 -0,28926 0,25994 1,0769 1,1449688909
29,692 -0,28535 0,26971 1,09058 1,1591086416
29,693 -0,27558 0,29512 1,11599 1,1867914016
29,7 -0,23258 0,29903 1,16094 1,2211855227
29,712 -0,18763 0,26971 1,17267 1,2178273399
29,719 -0,17785 0,25603 1,18831 1,2285205084
29,73 -0,19349 0,25408 1,20003 1,2417999144
29,739 -0,20717 0,26581 1,1414 1,1901127363
29,749 -0,20131 0,25799 1,10231 1,1498573356
29,765 -0,19545 0,24822 1,05931 1,1054191725
29,77 -0,19545 0,25408 1,01241 1,0619469652
29,78 -0,17199 0,2619 0,95573 1,0057793013
29,789 -0,15636 0,25212 0,94791 0,9932503773
29,8 -0,14854 0,23844 0,96354 1,0036568621
29,81 -0,14854 0,22476 0,98309 1,0193366163
29,819 -0,15049 0,19545 0,99482 1,0249462303
29,83 -0,15049 0,19545 0,9655 0,9965130168
29,839 -0,15636 0,19545 0,94791 0,9803991637
29,85 -0,17004 0,19349 0,91468 0,9502586406
29,87 -0,18763 0,20131 0,81696 0,86206402
29,871 -0,18176 0,20131 0,77592 0,821957578
29,884 -0,16808 0,20717 0,74269 0,7891506392
29,889 -0,15636 0,21499 0,71728 0,7649573505
29,9 -0,1329 0,25603 0,67233 0,7316019408
29,911 -0,12313 0,26971 0,66256 0,7258720511
29,919 -0,11727 0,28144 0,66647 0,7329003939
29,93 -0,1114 0,2834 0,67038 0,7362980812
29,939 -0,10945 0,27949 0,70165 0,7631557411
29,95 -0,12704 0,27949 0,72315 0,7856206109
29,969 -0,13095 0,27362 0,74074 0,800444598
29,97 -0,12899 0,2619 0,76419 0,8180564688
29,985 -0,14072 0,25408 0,82087 0,8707389515
29,989 -0,14658 0,25408 0,84237 0,8919806947
30 -0,13877 0,24626 0,86582 0,9107938147
30,011 -0,12899 0,23063 0,8795 0,9183402784
30,019 -0,09577 0,20913 0,90491 0,933685899
30,03 -0,09381 0,20326 0,91859 0,9454747653
30,039 -0,09577 0,19935 0,93814 0,9638563041
30,05 -0,09577 0,19349 0,95964 0,9836255398
30,066 -0,08404 0,17199 1,02804 1,045710057
30,069 -0,06645 0,15636 1,07104 1,0844310645
30,08 -0,05668 0,13681 1,12772 1,1374014229
30,089 -0,05472 0,12118 1,16876 1,1762987751
30,1 -0,03127 0,09577 1,23521 1,2393116839
30,112 -0,04691 0,10163 1,24303 1,2480596083
30,119 -0,07231 0,12508 1,21371 1,2222788989
30,13 -0,09772 0,16222 1,19612 1,2110192324
30,139 -0,11727 0,21304 1,17267 1,1976198159
30,15 -0,08209 0,21108 1,15703 1,1789876825
30,166 -0,04104 0,19935 1,14335 1,1613242125
30,17 -0,00195 0,19545 1,13749 1,1541611695
30,183 0,05863 0,18763 1,17072 1,1871090145
30,189 0,06645 0,18176 1,1844 1,2001065203
30,2 0,0645 0,16417 1,19026 1,2032584537
30,212 0,03909 0,14658 1,19221 1,2018229523
30,219 -0,02541 0,13877 1,16876 1,1772436955
30,23 -0,03127 0,12899 1,12967 1,1374403465
30,239 -0,02736 0,11922 1,08863 1,0954803763
30,25 -0,01954 0,11922 1,03977 1,0467649559
30,266 -0,00391 0,13095 0,94791 0,9569203513
30,269 0,00782 0,13877 0,92641 0,9367783908
30,28 0,02541 0,13877 0,91664 0,9274328389
30,289 0,02541 0,13877 0,92445 0,935152706
30,3 0,01954 0,16808 0,95964 0,974444266
30,313 0,02345 0,16222 0,99482 1,0082321475
30,319 0,0215 0,14658 1,01436 1,0251215323
30,33 0,01564 0,14072 1,00654 1,0164494575
30,339 -0,01368 0,16808 0,9225 0,9377869048
30,349 -0,0215 0,18176 0,85605 0,875397367
30,366 -0,03713 0,19154 0,79546 0,8190377403
30,37 -0,05082 0,21108 0,75637 0,7869136012
30,382 -0,03909 0,24822 0,65474 0,7013028334
30,389 -0,04691 0,25408 0,63324 0,6839225776
30,4 -0,06254 0,26581 0,61761 0,6752838809
30,413 -0,07622 0,27949 0,60588 0,6715762972
30,419 -0,10163 0,30294 0,61956 0,697105368
30,43 -0,11531 0,30294 0,64106 0,7183501676
30,439 -0,12118 0,29708 0,67233 0,7449622458
30,449 -0,11531 0,2873 0,70165 0,7669096483
30,467 -0,11531 0,26971 0,75833 0,8130831871
30,47 -0,11531 0,27167 0,7896 0,8429526351
30,483 -0,10749 0,27753 0,81891 0,8713154361
30,489 -0,10554 0,27558 0,85019 0,8999478119
30,5 -0,08404 0,25212 0,9225 0,9600174301
30,513 -0,08013 0,25408 0,95377 0,9902800999
30,519 -0,08013 0,24626 0,98309 1,0166271453
30,53 -0,086 0,23453 1,02218 1,0522605539
30,539 -0,09968 0,23063 1,09058 1,1191474593
30,549 -0,11727 0,22672 1,12185 1,1505223309
30,566 -0,12118 0,2189 1,14922 1,1761413226
30,57 -0,11531 0,20522 1,17072 1,1941511474
30,582 -0,09772 0,17785 1,21371 1,2305575098
30,589 -0,10359 0,1759 1,22739 1,2442499388
30,6 -0,11922 0,18372 1,22935 1,2487064784
30,613 -0,14072 0,20326 1,21762 1,2424633638
30,619 -0,15049 0,22672 1,20394 1,2343098161
30,631 -0,1329 0,22085 1,19026 1,2178489233
30,64 -0,09968 0,20913 1,19808 1,2202733897
30,66 -0,07036 0,19349 1,21371 1,2310486886
30,661 -0,03713 0,17395 1,26062 1,2731064464
30,67 -0,05082 0,16613 1,28798 1,2996439242
30,684 -0,07036 0,1544 1,27235 1,2836138096
30,692 -0,09381 0,14072 1,23912 1,2506081756
30,7 -0,11922 0,13681 1,11208 1,1267884943
30,714 -0,14463 0,14463 1,05736 1,0769613936
30,72 -0,15049 0,16613 1,0085 1,0331111591
30,73 -0,14072 0,18763 0,95768 0,9859807897
30,739 -0,12704 0,19935 0,91077 0,9409471701
30,749 -0,1329 0,20522 0,901 0,9335837715
30,765 -0,13681 0,21108 0,901 0,9354532284
30,773 -0,1329 0,20522 0,91468 0,9467930929
30,78 -0,10945 0,15636 0,96354 0,9822612095
30,789 -0,10163 0,14072 0,98309 0,9982969114
30,8 -0,10163 0,13681 0,99091 1,005459229
30,813 -0,10945 0,13486 0,98504 1,0002351342
30,819 -0,11727 0,1329 0,94205 0,9585785651
30,83 -0,11727 0,1329 0,90491 0,9221045337
30,839 -0,11727 0,13877 0,87559 0,8942411386
30,85 -0,11727 0,15245 0,84823 0,8697628345
30,869 -0,09772 0,18176 0,80523 0,8312528189
30,87 -0,09186 0,18958 0,77787 0,8058911669
30,882 -0,0899 0,19545 0,75637 0,7863703259
30,889 -0,09968 0,20326 0,74074 0,7745621199
30,9 -0,10163 0,20913 0,72315 0,759611701
30,911 -0,10945 0,20913 0,72119 0,758834419
30,919 -0,10749 0,20913 0,71533 0,752985037
30,93 -0,10359 0,20522 0,72315 0,7588096329
30,939 -0,1114 0,19349 0,74855 0,7811372751
30,949 -0,11531 0,19545 0,7681 0,8009211625
30,968 -0,10749 0,18958 0,79155 0,8210030932
30,969 -0,09577 0,17981 0,81501 0,8400862034
30,98 -0,08795 0,16613 0,86973 0,8898115825
30,989 -0,0899 0,16417 0,89514 0,9144995454
31 -0,09577 0,16222 0,91468 0,933877253
31,013 -0,09577 0,15245 0,93618 0,9533340903
31,019 -0,08209 0,12899 0,99482 1,0065008796
31,03 -0,07427 0,11336 1,0339 1,0427443275
31,039 -0,06254 0,09968 1,07104 1,0774850512
31,049 -0,05082 0,08795 1,10231 1,1069802216
31,066 -0,04691 0,08013 1,13749 1,1412733525
31,069 -0,03909 0,07231 1,18831 1,1911496213
31,08 -0,04886 0,08795 1,18831 1,1925615951
31,089 -0,07231 0,12118 1,18244 1,1908306689
31,1 -0,09186 0,1544 1,17267 1,186352624
31,11 -0,04886 0,16417 1,1414 1,1541806828
31,119 0,00391 0,14463 1,13749 1,1466545361
31,13 0,05277 0,13095 1,13358 1,1423380374
31,139 0,09381 0,12313 1,14335 1,1537809738
31,149 0,12704 0,09772 1,20003 1,2106859051
31,168 0,11336 0,08013 1,22544 1,2332779492
31,17 0,09577 0,05668 1,22349 1,2285407178
31,18 0,05668 0,02541 1,21958 1,2211607867
31,19 -0,02345 -0,00195 1,18244 1,1826741134
31,2 -0,03518 0,00391 1,14726 1,1478059192
31,213 -0,03909 0,01368 1,11208 1,1128508871
31,219 -0,04104 0,02736 1,0769 1,0780289705
