time;x;y;z;gx;gy;gz;result_acelerometro;result_giroscopio
270.676;0,03;1,08;0,02;-0,04;0,03;0,03;1,08;0,06
270.679;0,03;1,08;0,02;-0,04;0,11;0,01;1,08;0,12
270.726;0,02;1,10;0,00;-0,04;0,11;0,01;1,10;0,12
270.756;0,02;1,10;0,00;0,13;0,23;0,04;1,10;0,27
270.782;0,00;1,07;0,02;0,13;0,23;0,04;1,07;0,27
270.826;-0,01;1,11;0,01;0,13;0,23;0,04;1,11;0,27
270.83;-0,01;1,11;0,01;-0,14;-0,21;-0,12;1,11;0,28
270.876;-0,01;1,09;0,05;-0,14;-0,21;-0,12;1,09;0,28
270.898;-0,01;1,09;0,05;-0,05;-0,19;0,01;1,09;0,20
270.926;0,02;1,10;0,05;-0,05;-0,19;0,01;1,10;0,20
270.969;0,02;1,10;0,05;0,05;-0,12;0,29;1,10;0,32
270.976;0,04;1,07;0,00;0,05;-0,12;0,29;1,07;0,32
271.026;0,05;1,06;0,01;0,05;-0,12;0,29;1,06;0,32
271.039;0,05;1,06;0,01;0,18;-0,01;-0,19;1,06;0,26
271.076;0,03;1,10;-0,03;0,18;-0,01;-0,19;1,10;0,26
271.108;0,03;1,10;-0,03;-0,04;0,22;-0,02;1,10;0,22
271.126;0,01;1,08;0,00;-0,04;0,22;-0,02;1,08;0,22
271.176;0,01;1,09;0,02;-0,04;0,22;-0,02;1,09;0,22
271.179;0,01;1,09;0,02;-0,11;0,07;-0,03;1,09;0,13
271.226;0,04;1,08;0,05;-0,11;0,07;-0,03;1,08;0,13
271.248;0,04;1,08;0,05;-0,08;-0,04;0,10;1,08;0,13
271.276;0,05;1,08;0,04;-0,08;-0,04;0,10;1,08;0,13
271.318;0,05;1,08;0,04;0,21;0,00;-0,09;1,08;0,23
271.326;0,03;1,09;0,00;0,21;0,00;-0,09;1,09;0,23
271.376;0,01;1,09;-0,02;0,21;0,00;-0,09;1,09;0,23
271.39;0,01;1,09;-0,02;0,04;-0,03;-0,08;1,09;0,09
271.426;-0,01;1,10;-0,02;0,04;-0,03;-0,08;1,10;0,09
271.471;-0,01;1,10;-0,02;-0,35;0,07;0,04;1,10;0,36
271.476;0,00;1,09;0,02;-0,35;0,07;0,04;1,09;0,36
271.526;0,02;1,09;0,07;-0,35;0,07;0,04;1,09;0,36
271.53;0,02;1,09;0,07;0,02;-0,08;0,03;1,09;0,09
271.576;0,03;1,08;0,04;0,02;-0,08;0,03;1,08;0,09
271.597;0,03;1,08;0,04;0,18;0,04;-0,01;1,08;0,18
271.626;0,02;1,08;0,01;0,18;0,04;-0,01;1,08;0,18
271.673;0,02;1,08;0,01;0,15;0,05;-0,04;1,08;0,16
271.676;0,01;1,09;-0,03;0,15;0,05;-0,04;1,09;0,16
271.726;0,01;1,08;-0,03;0,15;0,05;-0,04;1,08;0,16
271.739;0,01;1,08;-0,03;-0,22;0,05;0,01;1,08;0,23
271.789;0,03;1,10;0,04;-0,22;0,05;0,01;1,10;0,23
271.807;0,03;1,10;0,04;-0,28;0,08;0,23;1,10;0,37
271.826;0,05;1,08;0,06;-0,28;0,08;0,23;1,08;0,37
271.876;0,04;1,07;0,05;-0,28;0,08;0,23;1,07;0,37
271.879;0,04;1,07;0,05;0,23;-0,06;-0,17;1,07;0,29
271.926;0,00;1,10;-0,01;0,23;-0,06;-0,17;1,10;0,29
271.948;0,00;1,10;-0,01;0,18;0,05;-0,09;1,10;0,21
271.976;-0,01;1,10;-0,02;0,18;0,05;-0,09;1,10;0,21
272.018;-0,01;1,10;-0,02;-0,03;0,06;0,00;1,10;0,07
272.025;-0,01;1,08;0,00;-0,03;0,06;0,00;1,08;0,07
272.076;0,01;1,10;0,03;-0,03;0,06;0,00;1,10;0,07
272.088;0,01;1,10;0,03;-0,12;-0,20;0,19;1,10;0,30
272.126;0,06;1,07;0,04;-0,12;-0,20;0,19;1,07;0,30
272.167;0,06;1,07;0,04;-0,01;0,12;0,01;1,07;0,12
272.176;0,06;1,07;0,06;-0,01;0,12;0,01;1,07;0,12
272.226;0,03;1,08;0,03;-0,01;0,12;0,01;1,08;0,12
272.228;0,03;1,08;0,03;0,28;0,14;-0,12;1,08;0,34
272.276;0,00;1,09;0,00;0,28;0,14;-0,12;1,09;0,34
272.298;0,00;1,09;0,00;0,14;0,05;-0,16;1,09;0,22
272.326;-0,02;1,10;-0,01;0,14;0,05;-0,16;1,10;0,22
272.368;-0,02;1,10;-0,01;-0,24;-0,02;0,16;1,10;0,29
272.376;0,02;1,09;0,05;-0,24;-0,02;0,16;1,09;0,29
272.426;0,04;1,08;0,06;-0,24;-0,02;0,16;1,08;0,29
272.442;0,04;1,08;0,06;-0,12;-0,13;0,07;1,08;0,19
272.476;0,05;1,08;0,06;-0,12;-0,13;0,07;1,08;0,19
272.508;0,05;1,08;0,06;0,05;0,02;-0,03;1,08;0,06
272.526;0,04;1,09;0,05;0,05;0,02;-0,03;1,09;0,06
272.577;0,01;1,08;0,02;0,05;0,02;-0,03;1,08;0,06
272.579;0,01;1,08;0,02;0,05;0,08;-0,09;1,08;0,13
272.626;-0,01;1,09;0,00;0,05;0,08;-0,09;1,09;0,13
272.648;-0,01;1,09;0,00;-0,02;0,06;-0,09;1,09;0,11
272.676;-0,01;1,10;0,00;-0,02;0,06;-0,09;1,10;0,11
272.718;-0,01;1,10;0,00;-0,15;-0,08;0,13;1,10;0,21
272.726;0,00;1,09;0,00;-0,15;-0,08;0,13;1,09;0,21
272.776;0,03;1,08;0,04;-0,15;-0,08;0,13;1,08;0,21
272.788;0,03;1,08;0,04;-0,14;-0,01;0,02;1,08;0,14
272.826;0,03;1,09;0,03;-0,14;-0,01;0,02;1,09;0,14
272.861;0,03;1,09;0,03;0,07;0,04;-0,04;1,09;0,09
272.876;0,02;1,08;0,03;0,07;0,04;-0,04;1,08;0,09
272.926;0,02;1,10;0,02;0,07;0,04;-0,04;1,10;0,09
272.928;0,02;1,10;0,02;0,06;0,00;-0,04;1,10;0,07
272.976;0,02;1,09;0,00;0,06;0,00;-0,04;1,09;0,07
272.997;0,02;1,09;0,00;0,03;0,01;0,06;1,09;0,07
273.026;0,03;1,08;0,02;0,03;0,01;0,06;1,08;0,07
273.069;0,03;1,08;0,02;-0,12;0,08;-0,02;1,08;0,15
273.076;0,02;1,09;0,02;-0,12;0,08;-0,02;1,09;0,15
273.126;0,01;1,08;0,07;-0,12;0,08;-0,02;1,08;0,15
273.14;0,01;1,08;0,07;-0,13;-0,03;-0,03;1,08;0,14
273.182;0,01;1,09;0,06;-0,13;-0,03;-0,03;1,09;0,14
273.208;0,01;1,09;0,06;0,10;-0,02;-0,01;1,09;0,10
273.253;0,02;1,09;0,06;0,10;-0,02;-0,01;1,09;0,10
273.277;0,03;1,09;0,01;0,10;-0,02;-0,01;1,09;0,10
273.278;0,03;1,09;0,01;0,04;-0,11;0,13;1,09;0,17
273.326;0,02;1,08;0,00;0,04;-0,11;0,13;1,08;0,17
273.347;0,02;1,08;0,00;0,00;0,19;0,02;1,08;0,19
273.38;0,02;1,09;0,02;0,00;0,19;0,02;1,09;0,19
273.419;0,02;1,09;0,02;-0,10;0,06;0,00;1,09;0,12
273.426;0,02;1,09;0,03;-0,10;0,06;0,00;1,09;0,12
273.476;0,00;1,08;0,04;-0,10;0,06;0,00;1,08;0,12
273.491;0,00;1,08;0,04;0,04;0,02;-0,09;1,08;0,10
273.526;0,00;1,09;0,05;0,04;0,02;-0,09;1,09;0,10
273.575;0,00;1,09;0,05;0,11;-0,17;0,08;1,09;0,22
273.577;0,02;1,10;0,03;0,11;-0,17;0,08;1,10;0,22
273.626;0,06;1,07;0,03;0,11;-0,17;0,08;1,07;0,22
273.63;0,06;1,07;0,03;-0,04;-0,16;0,20;1,07;0,26
273.676;0,05;1,07;0,02;-0,04;-0,16;0,20;1,07;0,26
273.698;0,05;1,07;0,02;0,06;0,00;-0,11;1,07;0,13
273.726;0,03;1,09;0,03;0,06;0,00;-0,11;1,09;0,13
273.77;0,03;1,09;0,03;-0,01;0,20;-0,10;1,09;0,22
273.776;0,01;1,09;0,03;-0,01;0,20;-0,10;1,09;0,22
273.826;0,00;1,10;0,04;-0,01;0,20;-0,10;1,10;0,22
273.841;0,00;1,10;0,04;0,01;-0,07;-0,01;1,10;0,07
273.888;0,00;1,10;0,04;0,01;-0,07;-0,01;1,10;0,07
273.908;0,00;1,10;0,04;-0,05;-0,06;0,11;1,10;0,13
273.926;0,03;1,08;0,04;-0,05;-0,06;0,11;1,08;0,13
273.976;0,03;1,08;0,04;-0,05;-0,06;0,11;1,08;0,13
273.979;0,03;1,08;0,04;0,01;0,03;0,02;1,08;0,04
274.026;0,04;1,09;0,04;0,01;0,03;0,02;1,09;0,04
274.048;0,04;1,09;0,04;-0,14;0,09;0,08;1,09;0,18
274.084;0,05;1,08;0,05;-0,14;0,09;0,08;1,08;0,18
274.12;0,05;1,08;0,05;0,01;0,01;0,01;1,08;0,02
274.126;0,05;1,08;0,05;0,01;0,01;0,01;1,08;0,02
274.179;0,03;1,09;0,03;0,01;0,01;0,01;1,09;0,02
274.19;0,03;1,09;0,03;-0,03;-0,05;-0,03;1,09;0,07
274.226;0,03;1,09;0,03;-0,03;-0,05;-0,03;1,09;0,07
274.257;0,03;1,09;0,03;-0,04;0,04;0,08;1,09;0,10
274.286;0,04;1,08;0,03;-0,04;0,04;0,08;1,08;0,10
274.326;0,05;1,09;0,04;-0,04;0,04;0,08;1,09;0,10
274.328;0,05;1,09;0,04;-0,13;0,08;0,04;1,09;0,16
274.378;0,04;1,07;0,05;-0,13;0,08;0,04;1,07;0,16
274.397;0,04;1,07;0,05;0,12;0,04;-0,14;1,07;0,19
274.426;0,03;1,11;0,03;0,12;0,04;-0,14;1,11;0,19
274.467;0,03;1,11;0,03;-0,06;-0,08;0,21;1,11;0,23
274.483;0,04;1,09;0,04;-0,06;-0,08;0,21;1,09;0,23
274.526;0,04;1,07;0,02;-0,06;-0,08;0,21;1,07;0,23
274.538;0,04;1,07;0,02;-0,06;0,11;0,05;1,07;0,13
274.581;0,03;1,07;0,04;-0,06;0,11;0,05;1,07;0,13
274.608;0,03;1,07;0,04;-0,04;0,35;-0,13;1,07;0,38
274.626;0,03;1,10;0,08;-0,04;0,35;-0,13;1,10;0,38
274.688;0,02;1,07;0,06;-0,04;0,35;-0,13;1,07;0,38
274.695;0,02;1,07;0,06;0,00;-0,02;0,00;1,07;0,02
274.726;0,01;1,09;0,04;0,00;-0,02;0,00;1,09;0,02
274.748;0,01;1,09;0,04;0,26;-0,21;-0,02;1,09;0,33
274.785;0,02;1,09;0,00;0,26;-0,21;-0,02;1,09;0,33
274.819;0,02;1,09;0,00;-0,17;-0,17;0,11;1,09;0,26
274.826;0,06;1,08;0,01;-0,17;-0,17;0,11;1,08;0,26
274.889;0,07;1,07;0,06;-0,17;-0,17;0,11;1,07;0,26
274.897;0,07;1,07;0,06;-0,10;0,02;-0,09;1,07;0,14
274.926;0,05;1,08;0,07;-0,10;0,02;-0,09;1,08;0,14
274.968;0,05;1,08;0,07;0,16;0,08;-0,13;1,08;0,22
274.985;0,02;1,09;0,05;0,16;0,08;-0,13;1,09;0,22
275.026;0,01;1,09;0,03;0,16;0,08;-0,13;1,09;0,22
275.038;0,01;1,09;0,03;0,09;-0,06;0,03;1,09;0,11
275.085;0,04;1,09;0,01;0,09;-0,06;0,03;1,09;0,11
275.108;0,04;1,09;0,01;-0,16;-0,04;0,09;1,09;0,19
275.126;0,05;1,08;0,03;-0,16;-0,04;0,09;1,08;0,19
275.188;0,04;1,08;0,05;-0,16;-0,04;0,09;1,08;0,19
275.197;0,04;1,08;0,05;-0,03;0,10;-0,08;1,08;0,13
275.226;0,03;1,09;0,06;-0,03;0,10;-0,08;1,09;0,13
275.248;0,03;1,09;0,06;0,17;0,07;-0,10;1,09;0,21
275.28;0,01;1,10;0,04;0,17;0,07;-0,10;1,10;0,21
275.319;0,01;1,10;0,04;0,07;-0,15;0,09;1,10;0,19
275.326;0,03;1,09;0,00;0,07;-0,15;0,09;1,09;0,19
275.383;0,04;1,08;0,00;0,07;-0,15;0,09;1,08;0,19
275.395;0,04;1,08;0,00;-0,08;-0,12;0,07;1,08;0,16
275.426;0,05;1,09;0,04;-0,08;-0,12;0,07;1,09;0,16
275.457;0,05;1,09;0,04;-0,14;0,03;0,01;1,09;0,14
275.476;0,05;1,08;0,06;-0,14;0,03;0,01;1,08;0,14
275.526;0,03;1,09;0,06;-0,14;0,03;0,01;1,09;0,14
275.529;0,03;1,09;0,06;0,13;0,02;-0,04;1,09;0,14
275.585;0,03;1,09;0,04;0,13;0,02;-0,04;1,09;0,14
275.597;0,03;1,09;0,04;0,07;-0,04;0,04;1,09;0,09
275.626;0,05;1,08;0,02;0,07;-0,04;0,04;1,08;0,09
275.667;0,05;1,08;0,02;-0,02;-0,03;0,03;1,08;0,05
275.679;0,06;1,09;0,03;-0,02;-0,03;0,03;1,09;0,05
275.726;0,07;1,09;0,03;-0,02;-0,03;0,03;1,09;0,05
275.739;0,07;1,09;0,03;-0,28;0,19;0,13;1,09;0,36
275.788;0,07;1,09;0,07;-0,28;0,19;0,13;1,09;0,36
275.808;0,07;1,09;0,07;-0,24;0,70;0,19;1,09;0,76
275.826;0,09;1,03;0,14;-0,24;0,70;0,19;1,04;0,76
275.879;0,07;1,10;0,07;-0,24;0,70;0,19;1,10;0,76
275.883;0,07;1,10;0,07;0,46;-0,17;-0,16;1,10;0,52
275.926;0,04;1,09;0,02;0,46;-0,17;-0,16;1,09;0,52
275.948;0,04;1,09;0,02;-0,29;-0,71;-0,02;1,09;0,77
275.99;-0,01;1,10;-0,07;-0,29;-0,71;-0,02;1,10;0,77
276.025;-0,01;1,10;-0,07;0,05;0,83;0,22;1,10;0,86
276.027;0,00;1,07;-0,02;0,05;0,83;0,22;1,07;0,86
276.09;0,04;1,12;0,15;0,05;0,83;0,22;1,13;0,86
276.095;0,04;1,12;0,15;-0,60;-0,40;0,35;1,13;0,80
276.126;0,05;1,02;0,08;-0,60;-0,40;0,35;1,02;0,80
276.182;0,05;1,02;0,08;0,49;0,47;0,00;1,02;0,68
276.183;0,07;1,04;0,11;0,49;0,47;0,00;1,05;0,68
276.226;0,06;1,13;0,02;0,49;0,47;0,00;1,13;0,68
276.229;0,06;1,13;0,02;0,44;-0,30;-0,30;1,13;0,61
276.276;0,04;1,09;-0,07;0,44;-0,30;-0,30;1,09;0,61
276.301;0,04;1,09;-0,07;0,21;-0,03;0,07;1,09;0,22
276.326;0,03;1,06;-0,10;0,21;-0,03;0,07;1,07;0,22
276.368;0,03;1,06;-0,10;-0,14;0,67;-0,50;1,07;0,85
276.376;0,02;1,10;-0,03;-0,14;0,67;-0,50;1,10;0,85
276.426;0,03;1,11;0,13;-0,14;0,67;-0,50;1,12;0,85
276.439;0,03;1,11;0,13;-0,55;-0,42;0,14;1,12;0,71
276.476;0,04;1,09;0,14;-0,55;-0,42;0,14;1,10;0,71
276.508;0,04;1,09;0,14;0,35;-0,54;0,22;1,10;0,68
276.526;0,08;1,05;0,11;0,35;-0,54;0,22;1,06;0,68
276.576;0,03;1,10;0,01;0,35;-0,54;0,22;1,10;0,68
276.579;0,03;1,10;0,01;0,55;0,09;-0,49;1,10;0,74
276.626;0,01;1,12;0,01;0,55;0,09;-0,49;1,12;0,74
276.647;0,01;1,12;0,01;-0,01;-0,17;0,10;1,12;0,20
276.676;0,06;1,10;0,01;-0,01;-0,17;0,10;1,10;0,20
276.722;0,06;1,10;0,01;-0,30;-0,25;0,36;1,10;0,53
276.726;0,07;1,07;-0,03;-0,30;-0,25;0,36;1,07;0,53
276.776;0,03;1,07;0,05;-0,30;-0,25;0,36;1,07;0,53
276.789;0,03;1,07;0,05;0,11;0,44;-0,60;1,07;0,75
276.832;-0,02;1,12;0,05;0,11;0,44;-0,60;1,12;0,75
276.858;-0,02;1,12;0,05;-0,12;-0,21;0,14;1,12;0,28
276.876;0,00;1,11;0,05;-0,12;-0,21;0,14;1,11;0,28
276.926;0,04;1,06;-0,02;-0,12;-0,21;0,14;1,06;0,28
276.928;0,04;1,06;-0,02;0,17;-0,09;0,09;1,06;0,21
276.976;0,03;1,09;-0,01;0,17;-0,09;0,09;1,09;0,21
276.997;0,03;1,09;-0,01;-0,02;0,27;-0,22;1,09;0,35
277.026;0,01;1,11;0,03;-0,02;0,27;-0,22;1,11;0,35
277.067;0,01;1,11;0,03;-0,30;-0,32;0,22;1,11;0,49
277.076;0,03;1,11;0,05;-0,30;-0,32;0,22;1,11;0,49
277.126;0,05;1,05;-0,01;-0,30;-0,32;0,22;1,05;0,49
277.139;0,05;1,05;-0,01;0,19;0,05;-0,12;1,05;0,23
277.176;0,03;1,07;0,00;0,19;0,05;-0,12;1,07;0,23
277.213;0,03;1,07;0,00;0,06;0,14;-0,29;1,07;0,33
277.228;-0,02;1,11;0,00;0,06;0,14;-0,29;1,11;0,33
277.276;-0,01;1,12;0,01;0,06;0,14;-0,29;1,12;0,33
277.279;-0,01;1,12;0,01;-0,28;-0,12;0,31;1,12;0,43
277.326;0,01;1,06;0,02;-0,28;-0,12;0,31;1,06;0,43
277.348;0,01;1,06;0,02;0,21;0,16;-0,03;1,06;0,27
277.376;0,02;1,09;0,03;0,21;0,16;-0,03;1,09;0,27
277.426;0,03;1,10;0,00;0,21;0,16;-0,03;1,10;0,27
277.428;0,03;1,10;0,00;0,00;-0,20;-0,07;1,10;0,21
277.476;0,05;1,08;0,03;0,00;-0,20;-0,07;1,08;0,21
277.497;0,05;1,08;0,03;-0,08;0,01;0,21;1,08;0,22
277.529;0,05;1,06;0,04;-0,08;0,01;0,21;1,06;0,22
277.568;0,05;1,06;0,04;0,12;0,11;-0,24;1,06;0,29
277.576;-0,02;1,10;0,00;0,12;0,11;-0,24;1,10;0,29
277.626;-0,02;1,10;0,01;0,12;0,11;-0,24;1,10;0,29
277.641;-0,02;1,10;0,01;-0,03;-0,22;0,03;1,10;0,22
277.676;0,00;1,10;0,01;-0,03;-0,22;0,03;1,10;0,22
277.718;0,00;1,10;0,01;-0,08;-0,48;0,24;1,10;0,54
277.726;0,02;1,09;0,01;-0,08;-0,48;0,24;1,09;0,54
277.776;0,07;1,08;0,02;-0,08;-0,48;0,24;1,08;0,54
277.779;0,07;1,08;0,02;-0,19;-0,22;0,28;1,08;0,40
277.828;0,06;1,06;0,05;-0,19;-0,22;0,28;1,06;0,40
277.848;0,06;1,06;0,05;0,23;-0,01;-0,31;1,06;0,39
277.876;0,03;1,08;0,03;0,23;-0,01;-0,31;1,08;0,39
277.922;0,03;1,08;0,03;0,30;0,19;-0,31;1,08;0,47
277.929;-0,02;1,10;-0,03;0,30;0,19;-0,31;1,10;0,47
277.976;-0,02;1,11;-0,02;0,30;0,19;-0,31;1,11;0,47
277.991;-0,02;1,11;-0,02;-0,09;-0,22;0,24;1,11;0,34
278.026;0,06;1,09;0,00;-0,09;-0,22;0,24;1,09;0,34
278.057;0,06;1,09;0,00;-0,06;-0,22;0,25;1,09;0,34
278.076;0,09;1,07;0,04;-0,06;-0,22;0,25;1,07;0,34
278.126;0,04;1,09;-0,03;-0,06;-0,22;0,25;1,09;0,34
278.128;0,04;1,09;-0,03;0,27;0,29;-0,06;1,09;0,40
278.176;-0,01;1,09;-0,06;0,27;0,29;-0,06;1,09;0,40
278.197;-0,01;1,09;-0,06;0,31;0,44;-0,29;1,09;0,61
278.226;-0,01;1,10;-0,05;0,31;0,44;-0,29;1,10;0,61
278.267;-0,01;1,10;-0,05;0,00;-0,24;0,17;1,10;0,29
278.276;0,01;1,09;-0,06;0,00;-0,24;0,17;1,09;0,29
278.326;0,00;1,07;-0,11;0,00;-0,24;0,17;1,08;0,29
278.339;0,00;1,07;-0,11;-0,06;0,20;0,03;1,08;0,21
278.376;0,06;1,10;0,05;-0,06;0,20;0,03;1,10;0,21
278.418;0,06;1,10;0,05;-0,11;-0,32;0,16;1,10;0,37
278.426;0,05;1,08;0,01;-0,11;-0,32;0,16;1,08;0,37
278.476;0,06;1,08;-0,03;-0,11;-0,32;0,16;1,08;0,37
278.48;0,06;1,08;-0,03;0,57;0,11;-0,01;1,08;0,58
278.526;0,05;1,08;-0,07;0,57;0,11;-0,01;1,08;0,58
278.548;0,05;1,08;-0,07;0,36;-0,03;-0,24;1,08;0,43
278.576;0,03;1,09;-0,12;0,36;-0,03;-0,24;1,10;0,43
278.625;0,03;1,09;-0,12;-0,22;-0,11;-0,14;1,10;0,28
278.626;0,00;1,10;-0,10;-0,22;-0,11;-0,14;1,10;0,28
278.676;0,00;1,10;-0,08;-0,22;-0,11;-0,14;1,10;0,28
278.697;0,00;1,10;-0,08;0,28;-0,07;0,18;1,10;0,34
278.726;0,02;1,08;-0,05;0,28;-0,07;0,18;1,08;0,34
