time;x;y;z;gx;gy;gz;result_v;result_g
11.666;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
11.667;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
11.72;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
11.722;-0,75;-0,05;0,58;0;0;0;0,949420876;0
11.758;-0,74;-0,06;0,58;0;0;0;0,942125257;0
11.791;-0,74;-0,06;0,58;0;0,01;0;0,942125257;0,01
11.799;-0,75;-0,05;0,57;0;0,01;0;0,943345112;0,01
11.86;-0,75;-0,05;0,57;0;0,01;0;0,943345112;0,01
11.87;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
11.899;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
11.931;-0,75;-0,05;0,57;0;0;0;0,943345112;0
11.949;-0,75;-0,05;0,58;0;0;0;0,949420876;0
11.999;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.002;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
12.049;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
12.075;-0,75;-0,06;0,57;0;0;0;0,943927963;0
12.099;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.141;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
12.151;-0,74;-0,06;0,57;-0,01;0;0;0,936002137;0,01
12.199;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
12.211;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.249;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.281;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.3;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.349;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.358;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.402;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.436;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.453;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.499;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.502;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.549;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.571;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.599;-0,74;-0,06;0,57;0;0;0;0,936002137;0
12.641;-0,74;-0,06;0,57;0;0;0;0,936002137;0
12.649;-0,76;-0,05;0,57;0;0;0;0,95131488;0
12.699;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.711;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.749;-0,74;-0,05;0,58;0;0;0;0,94154129;0
12.79;-0,74;-0,05;0,58;0;0;0;0,94154129;0
12.805;-0,75;-0,05;0,57;0;0;0;0,943345112;0
12.849;-0,74;-0,05;0,57;0;0;0;0,935414347;0
12.853;-0,74;-0,05;0,57;0;0;0;0,935414347;0
12.901;-0,75;-0,05;0,58;0;0;0;0,949420876;0
12.921;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
12.949;-0,74;-0,05;0,58;-0,01;0;0;0,94154129;0,01
12.996;-0,74;-0,05;0,58;0;0;0;0,94154129;0
13.0;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.049;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.061;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.099;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.131;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.149;-0,74;-0,05;0,57;0;0;0;0,935414347;0
13.202;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.21;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
13.249;-0,76;-0,04;0,58;-0,01;0;0;0,956869897;0,01
13.291;-0,76;-0,04;0,58;-0,01;0;0;0,956869897;0,01
13.303;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
13.35;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
13.352;-0,75;-0,05;0,58;0;0;-0,01;0,949420876;0,01
13.4;-0,75;-0,05;0,58;0;0;-0,01;0,949420876;0,01
13.421;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.449;-0,75;-0,06;0,57;0;0;0;0,943927963;0
13.5;-0,74;-0,06;0,57;0;0;0;0,936002137;0
13.501;-0,74;-0,06;0,57;0;0;0;0,936002137;0
13.549;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.571;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.599;-0,74;-0,05;0,57;0;0;0;0,935414347;0
13.641;-0,74;-0,05;0,57;-0,01;0;0;0,935414347;0,01
13.649;-0,74;-0,05;0,58;-0,01;0;0;0,94154129;0,01
13.699;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
13.711;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
13.749;-0,74;-0,06;0,57;-0,01;0;0;0,936002137;0,01
13.799;-0,74;-0,06;0,57;0;0;0;0,936002137;0
13.801;-0,75;-0,05;0,57;0;0;0;0,943345112;0
13.849;-0,74;-0,06;0,57;0;0;0;0,936002137;0
13.852;-0,74;-0,06;0,57;0;0;0;0,936002137;0
13.899;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.921;-0,75;-0,05;0,58;0;0;0;0,949420876;0
13.949;-0,74;-0,06;0,57;0;0;0;0,936002137;0
14.002;-0,74;-0,06;0,57;-0,01;0;0;0,936002137;0,01
14.003;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
14.049;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
14.064;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
14.11;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
14.133;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
14.149;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
14.199;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
14.204;-0,75;-0,06;0,57;-0,01;0;0;0,943927963;0,01
14.249;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
14.271;-0,75;-0,05;0,58;0;0;0;0,949420876;0
14.299;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.341;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.349;-0,75;-0,05;0,58;0;0;0;0,949420876;0
14.401;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.411;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.449;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.496;-0,75;-0,05;0,57;-0,01;0;0;0,943345112;0,01
14.504;-0,74;-0,05;0,58;-0,01;0;0;0,94154129;0,01
14.549;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
14.606;-0,75;-0,05;0,58;-0,01;0;0;0,949420876;0,01
14.607;-0,76;-0,05;0,56;-0,01;0;0;0,945357075;0,01
14.626;-0,76;-0,05;0,56;0;0;0;0,945357075;0
14.659;-0,75;-0,06;0,57;0;0;0;0,943927963;0
14.693;-0,75;-0,06;0,57;0;0;0;0,943927963;0
14.699;-0,74;-0,05;0,58;0;0;0;0,94154129;0
14.749;-0,74;-0,05;0,58;0;0;0;0,94154129;0
14.761;-0,74;-0,05;0,58;0;0;0;0,94154129;0
14.799;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.831;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.849;-0,76;-0,06;0,56;0;0;0;0,945938687;0
14.899;-0,75;-0,05;0,57;0;0;0;0,943345112;0
14.902;-0,75;-0,05;0,57;-0,01;0;-0,02;0,943345112;0,02236068
14.949;-0,74;-0,03;0,59;-0,01;0;-0,02;0,946889645;0,02236068
14.971;-0,74;-0,03;0,59;-0,05;-0,01;-0,05;0,946889645;0,071414284
15.005;-0,75;0;0,56;-0,05;-0,01;-0,05;0,936002137;0,071414284
15.041;-0,75;0;0,56;-0,17;-0,02;-0,21;0,936002137;0,270924344
15.049;-0,74;0,02;0,55;-0,17;-0,02;-0,21;0,922225569;0,270924344
15.099;-0,73;0,01;0,57;-0,17;-0,02;-0,21;0,926228913;0,270924344
15.111;-0,73;0,01;0,57;-0,34;-0,04;-0,41;0,926228913;0,534134814
15.149;-0,72;-0,03;0,56;-0,34;-0,04;-0,41;0,912633552;0,534134814
15.199;-0,72;-0,03;0,56;-0,51;-0,07;-0,61;0,912633552;0,798185442
15.201;-0,72;-0,1;0,54;-0,51;-0,07;-0,61;0,905538514;0,798185442
15.249;-0,69;-0,16;0,54;-0,51;-0,07;-0,61;0,890673902;0,798185442
15.252;-0,69;-0,16;0,54;-0,59;-0,08;-0,73;0,890673902;0,942019108
15.299;-0,68;-0,2;0,54;-0,59;-0,08;-0,73;0,891066776;0,942019108
15.321;-0,68;-0,2;0,54;-0,65;-0,09;-0,8;0,891066776;1,034698024
15.349;-0,66;-0,27;0,53;-0,65;-0,09;-0,8;0,888481851;1,034698024
15.4;-0,66;-0,27;0,53;-0,67;-0,09;-0,82;0,888481851;1,062732328
15.406;-0,62;-0,38;0,52;-0,67;-0,09;-0,82;0,893979866;1,062732328
15.449;-0,62;-0,4;0,51;-0,67;-0,09;-0,82;0,89693924;1,062732328
15.461;-0,62;-0,4;0,51;-0,63;-0,09;-0,76;0,89693924;0,991261822
15.499;-0,58;-0,47;0,49;-0,63;-0,09;-0,76;0,892972564;0,991261822
15.531;-0,58;-0,47;0,49;-0,56;-0,08;-0,69;0,892972564;0,892244361
15.549;-0,59;-0,49;0,49;-0,56;-0,08;-0,69;0,910109883;0,892244361
15.6;-0,56;-0,55;0,48;-0,56;-0,08;-0,69;0,920054346;0,892244361
15.607;-0,56;-0,55;0,48;-0,47;-0,06;-0,56;0,920054346;0,733552997
15.649;-0,55;-0,56;0,47;-0,47;-0,06;-0,56;0,914877041;0,733552997
15.671;-0,55;-0,56;0,47;-0,36;-0,05;-0,45;0,914877041;0,578446195
15.717;-0,54;-0,6;0,47;-0,36;-0,05;-0,45;0,934077085;0,578446195
15.741;-0,54;-0,6;0,47;-0,24;-0,03;-0,29;0,934077085;0,377624152
15.749;-0,52;-0,6;0,46;-0,24;-0,03;-0,29;0,91760558;0,377624152
15.799;-0,51;-0,59;0,45;-0,24;-0,03;-0,29;0,900388805;0,377624152
15.811;-0,51;-0,59;0,45;-0,16;-0,02;-0,19;0,900388805;0,249198716
15.849;-0,51;-0,59;0,44;-0,16;-0,02;-0,19;0,895432856;0,249198716
15.891;-0,51;-0,59;0,44;-0,12;-0,01;-0,14;0,895432856;0,184661853
15.902;-0,51;-0,59;0,44;-0,12;-0,01;-0,14;0,895432856;0,184661853
15.95;-0,5;-0,59;0,44;-0,12;-0,01;-0,14;0,889775253;0,184661853
15.952;-0,5;-0,59;0,44;-0,08;-0,01;-0,1;0,889775253;0,128452326
16.001;-0,49;-0,58;0,44;-0,08;-0,01;-0,1;0,877553417;0,128452326
16.021;-0,49;-0,58;0,44;-0,07;-0,01;-0,08;0,877553417;0,106770783
16.049;-0,49;-0,6;0,44;-0,07;-0,01;-0,08;0,890898423;0,106770783
16.092;-0,49;-0,6;0,44;-0,05;-0,01;-0,05;0,890898423;0,071414284
16.105;-0,5;-0,61;0,43;-0,05;-0,01;-0,05;0,898331787;0,071414284
16.149;-0,49;-0,61;0,43;-0,05;-0,01;-0,05;0,89280457;0,071414284
16.161;-0,49;-0,61;0,43;-0,01;0;-0,02;0,89280457;0,02236068
16.199;-0,49;-0,59;0,43;-0,01;0;-0,02;0,879261053;0,02236068
16.231;-0,49;-0,59;0,43;-0,01;0;0;0,879261053;0,01
16.249;-0,49;-0,57;0,44;-0,01;0;0;0,870976464;0,01
16.3;-0,48;-0,54;0,42;-0,01;0;0;0,835703297;0,01
16.304;-0,48;-0,54;0,42;-0,06;-0,01;-0,06;0,835703297;0,085440037
16.349;-0,48;-0,53;0,41;-0,06;-0,01;-0,06;0,824257241;0,085440037
16.371;-0,48;-0,53;0,41;-0,17;-0,02;-0,21;0,824257241;0,270924344
16.413;-0,47;-0,54;0,41;-0,17;-0,02;-0,21;0,824984848;0,270924344
16.441;-0,47;-0,54;0,41;-0,29;-0,04;-0,35;0,824984848;0,456289382
16.449;-0,46;-0,55;0,41;-0,29;-0,04;-0,35;0,825953994;0,456289382
16.499;-0,44;-0,6;0,39;-0,29;-0,04;-0,35;0,840059522;0,456289382
16.511;-0,44;-0,6;0,39;-0,38;-0,05;-0,46;0,840059522;0,598748695
16.549;-0,43;-0,63;0,38;-0,38;-0,05;-0,46;0,852173691;0,598748695
16.6;-0,43;-0,63;0,38;-0,41;-0,05;-0,5;0,852173691;0,648536815
16.607;-0,4;-0,67;0,37;-0,41;-0,05;-0,5;0,863597128;0,648536815
16.649;-0,37;-0,7;0,36;-0,41;-0,05;-0,5;0,869770085;0,648536815
16.653;-0,37;-0,7;0,36;-0,42;-0,06;-0,51;0,869770085;0,663400332
16.699;-0,36;-0,72;0,35;-0,42;-0,06;-0,51;0,877781294;0,663400332
16.721;-0,36;-0,72;0,35;-0,4;-0,06;-0,48;0,877781294;0,627694193
16.749;-0,33;-0,76;0,32;-0,4;-0,06;-0,48;0,888200428;0,627694193
16.801;-0,33;-0,76;0,32;-0,34;-0,04;-0,4;0,888200428;0,526497863
16.802;-0,32;-0,77;0,3;-0,34;-0,04;-0,4;0,886171541;0,526497863
16.849;-0,3;-0,77;0,3;-0,34;-0,04;-0,4;0,879147314;0,526497863
16.861;-0,3;-0,77;0,3;-0,29;-0,04;-0,37;0,879147314;0,471805044
16.901;-0,29;-0,78;0,3;-0,29;-0,04;-0,37;0,884590301;0,471805044
16.933;-0,29;-0,78;0,3;-0,26;-0,03;-0,31;0,884590301;0,405709256
16.949;-0,26;-0,79;0,29;-0,26;-0,03;-0,31;0,880795095;0,405709256
17.013;-0,25;-0,8;0,27;-0,26;-0,03;-0,31;0,880567999;0,405709256
17.015;-0,25;-0,8;0,27;-0,22;-0,03;-0,26;0,880567999;0,34190642
17.049;-0,25;-0,81;0,26;-0,22;-0,03;-0,26;0,886679198;0,34190642
17.071;-0,25;-0,81;0,26;-0,18;-0,03;-0,2;0,886679198;0,270739727
17.114;-0,24;-0,81;0,24;-0,18;-0,03;-0,2;0,87823687;0,270739727
17.141;-0,24;-0,81;0,24;-0,13;-0,01;-0,17;0,87823687;0,214242853
17.15;-0,23;-0,81;0,24;-0,13;-0,01;-0,17;0,875556966;0,214242853
17.211;-0,22;-0,81;0,26;-0,13;-0,01;-0,17;0,87869221;0,214242853
17.219;-0,22;-0,81;0,26;-0,1;-0,01;-0,12;0,87869221;0,156524758
17.249;-0,22;-0,82;0,25;-0,1;-0,01;-0,12;0,885042372;0,156524758
17.283;-0,22;-0,82;0,25;-0,07;-0,01;-0,08;0,885042372;0,106770783
17.31;-0,21;-0,82;0,23;-0,07;-0,01;-0,08;0,87715449;0,106770783
17.349;-0,21;-0,81;0,23;-0,07;-0,01;-0,08;0,867813344;0,106770783
17.354;-0,21;-0,81;0,23;-0,04;0;-0,05;0,867813344;0,064031242
17.41;-0,21;-0,81;0,24;-0,04;0;-0,05;0,870517088;0,064031242
17.421;-0,21;-0,81;0,24;-0,03;0;-0,03;0,870517088;0,042426407
17.449;-0,2;-0,8;0,24;-0,03;0;-0,03;0,858836422;0,042426407
17.542;-0,2;-0,8;0,24;-0,03;0;-0,02;0,858836422;0,036055513
17.543;-0,21;-0,8;0,23;-0,03;0;-0,02;0,858487041;0,036055513
17.551;-0,21;-0,79;0,22;-0,03;0;-0,02;0,846522297;0,036055513
17.589;-0,21;-0,79;0,22;-0,03;0;-0,03;0,846522297;0,042426407
17.6;-0,21;-0,8;0,23;-0,03;0;-0,03;0,858487041;0,042426407
17.631;-0,21;-0,8;0,23;-0,04;0;-0,05;0,858487041;0,064031242
17.649;-0,21;-0,8;0,22;-0,04;0;-0,05;0,855862138;0,064031242
17.707;-0,2;-0,8;0,22;-0,04;0;-0,05;0,853463532;0,064031242
17.709;-0,2;-0,8;0,22;-0,05;-0,01;-0,06;0,853463532;0,078740079
17.749;-0,19;-0,8;0,23;-0,05;-0,01;-0,06;0,853814968;0,078740079
17.771;-0,19;-0,8;0,23;-0,06;0;-0,06;0,853814968;0,084852814
17.811;-0,19;-0,79;0,21;-0,06;0;-0,06;0,839225834;0,084852814
17.841;-0,19;-0,79;0,21;-0,08;-0,02;-0,09;0,839225834;0,122065556
17.851;-0,2;-0,8;0,21;-0,08;-0,02;-0,09;0,850940656;0,122065556
17.908;-0,18;-0,8;0,21;-0,08;-0,02;-0,09;0,84646323;0,122065556
17.913;-0,18;-0,8;0,21;-0,11;-0,01;-0,13;0,84646323;0,170587221
17.949;-0,18;-0,81;0,21;-0,11;-0,01;-0,13;0,855920557;0,170587221
17.981;-0,18;-0,81;0,21;-0,12;-0,01;-0,14;0,855920557;0,184661853
18.0;-0,17;-0,81;0,2;-0,12;-0,01;-0,14;0,851469318;0,184661853
18.05;-0,16;-0,82;0,2;-0,12;-0,01;-0,14;0,859069264;0,184661853
18.052;-0,16;-0,82;0,2;-0,12;-0,02;-0,15;0,859069264;0,193132079
18.109;-0,15;-0,83;0,19;-0,12;-0,02;-0,15;0,864580823;0,193132079
18.122;-0,15;-0,83;0,19;-0,11;-0,01;-0,13;0,864580823;0,170587221
18.149;-0,15;-0,82;0,19;-0,11;-0,01;-0,13;0,85498538;0,170587221
18.192;-0,15;-0,82;0,19;-0,11;-0,01;-0,13;0,85498538;0,170587221
18.21;-0,15;-0,83;0,18;-0,11;-0,01;-0,13;0,862438404;0,170587221
18.249;-0,14;-0,83;0,17;-0,11;-0,01;-0,13;0,858719978;0,170587221
18.261;-0,14;-0,83;0,17;-0,1;-0,01;-0,12;0,858719978;0,156524758
18.31;-0,14;-0,83;0,18;-0,1;-0,01;-0,12;0,860755482;0,156524758
18.332;-0,14;-0,83;0,18;-0,1;-0,01;-0,13;0,860755482;0,164316767
18.349;-0,12;-0,84;0,17;-0,1;-0,01;-0,13;0,865390085;0,164316767
18.414;-0,13;-0,85;0,17;-0,1;-0,01;-0,13;0,876527239;0,164316767
18.417;-0,13;-0,85;0,17;-0,08;-0,01;-0,09;0,876527239;0,12083046
18.449;-0,11;-0,84;0,16;-0,08;-0,01;-0,09;0,862148479;0,12083046
18.471;-0,11;-0,84;0,16;-0,06;-0,01;-0,06;0,862148479;0,085440037
18.519;-0,12;-0,85;0,16;-0,06;-0,01;-0,06;0,87321246;0,085440037
18.541;-0,12;-0,85;0,16;-0,04;-0,01;-0,04;0,87321246;0,057445626
18.549;-0,11;-0,84;0,16;-0,04;-0,01;-0,04;0,862148479;0,057445626
18.619;-0,1;-0,83;0,16;-0,04;-0,01;-0,04;0,851175658;0,057445626
18.621;-0,1;-0,83;0,16;-0,04;0;-0,05;0,851175658;0,064031242
18.649;-0,11;-0,85;0,15;-0,04;0;-0,05;0,870114935;0,064031242
18.681;-0,11;-0,85;0,15;-0,03;-0,01;-0,04;0,870114935;0,050990195
18.701;-0,11;-0,86;0,15;-0,03;-0,01;-0,04;0,879886356;0,050990195
18.749;-0,1;-0,86;0,15;-0,03;-0,01;-0,04;0,87869221;0,050990195
18.752;-0,1;-0,86;0,15;0;0,01;0;0,87869221;0,01
18.799;-0,1;-0,84;0,17;0;0,01;0;0,862844134;0,01
18.827;-0,1;-0,84;0,17;0,01;0;0,02;0,862844134;0,02236068
18.849;-0,11;-0,83;0,16;0,01;0;0,02;0,852408353;0,02236068
18.891;-0,11;-0,83;0,16;0;0;0;0,852408353;0
18.901;-0,11;-0,83;0,14;0;0;0;0,848881617;0
18.951;-0,11;-0,83;0,14;0;0;0;0,848881617;0
18.961;-0,11;-0,83;0,14;-0,01;0,01;-0,02;0,848881617;0,024494897
18.999;-0,1;-0,84;0,16;-0,01;0,01;-0,02;0,86092973;0,024494897
19.05;-0,1;-0,84;0,16;-0,02;0;-0,03;0,86092973;0,036055513
19.054;-0,11;-0,84;0,16;-0,02;0;-0,03;0,862148479;0,036055513
19.099;-0,1;-0,83;0,15;-0,02;0;-0,03;0,849352695;0,036055513
19.103;-0,1;-0,83;0,15;-0,03;-0,01;-0,03;0,849352695;0,043588989
19.151;-0,11;-0,85;0,15;-0,03;-0,01;-0,03;0,870114935;0,043588989
19.171;-0,11;-0,85;0,15;-0,02;-0,01;-0,02;0,870114935;0,03
19.199;-0,1;-0,84;0,14;-0,02;-0,01;-0,02;0,857438044;0,03
19.251;-0,1;-0,84;0,14;-0,03;-0,01;-0,03;0,857438044;0,043588989
19.253;-0,11;-0,84;0,15;-0,03;-0,01;-0,03;0,860348766;0,043588989
19.299;-0,1;-0,84;0,15;-0,03;-0,01;-0,03;0,859127464;0,043588989
19.311;-0,1;-0,84;0,15;-0,03;0;-0,04;0,859127464;0,05
19.353;-0,09;-0,83;0,15;-0,03;0;-0,04;0,848233458;0,05
19.381;-0,09;-0,83;0,15;-0,04;-0,01;-0,05;0,848233458;0,064807407
19.4;-0,09;-0,84;0,14;-0,04;-0,01;-0,05;0,856329376;0,064807407
19.453;-0,09;-0,85;0,14;-0,04;-0,01;-0,05;0,866140866;0,064807407
19.455;-0,09;-0,85;0,14;-0,04;-0,01;-0,04;0,866140866;0,057445626
19.499;-0,09;-0,85;0,14;-0,04;-0,01;-0,04;0,866140866;0,057445626
19.521;-0,09;-0,85;0,14;-0,03;0;-0,03;0,866140866;0,042426407
19.551;-0,09;-0,86;0,14;-0,03;0;-0,03;0,87595662;0,042426407
19.591;-0,09;-0,86;0,14;-0,01;0;0;0,87595662;0,01
19.599;-0,09;-0,85;0,14;-0,01;0;0;0,866140866;0,01
19.649;-0,09;-0,85;0,14;-0,01;0;0;0,866140866;0,01
19.661;-0,09;-0,85;0,14;0,01;0;0,02;0,866140866;0,02236068
19.699;-0,09;-0,85;0,14;0,01;0;0,02;0,866140866;0,02236068
19.751;-0,09;-0,85;0,14;0,02;0;0,03;0,866140866;0,036055513
19.757;-0,09;-0,84;0,14;0,02;0;0,03;0,856329376;0,036055513
19.8;-0,1;-0,84;0,14;0,02;0;0,03;0,857438044;0,036055513
19.802;-0,1;-0,84;0,14;0,02;0;0,02;0,857438044;0,028284271
19.849;-0,1;-0,84;0,14;0,02;0;0,02;0,857438044;0,028284271
19.871;-0,1;-0,84;0,14;0,02;0,01;0,02;0,857438044;0,03
19.899;-0,09;-0,84;0,14;0,02;0,01;0,02;0,856329376;0,03
19.952;-0,09;-0,84;0,14;0,01;0,01;0,02;0,856329376;0,024494897
19.96;-0,1;-0,84;0,15;0,01;0,01;0,02;0,859127464;0,024494897
19.999;-0,09;-0,83;0,14;0,01;0,01;0,02;0,846522297;0,024494897
20.011;-0,09;-0,83;0,14;0,01;0,01;0;0,846522297;0,014142136
20.051;-0,1;-0,84;0,15;0,01;0,01;0;0,859127464;0,014142136
20.081;-0,1;-0,84;0,15;-0,01;0,01;-0,01;0,859127464;0,017320508
20.099;-0,1;-0,84;0,15;-0,01;0,01;-0,01;0,859127464;0,017320508
20.149;-0,1;-0,84;0,14;-0,01;0,01;-0,01;0,857438044;0,017320508
20.153;-0,1;-0,84;0,14;-0,01;0,01;-0,01;0,857438044;0,017320508
20.199;-0,09;-0,84;0,15;-0,01;0,01;-0,01;0,858020979;0,017320508
20.221;-0,09;-0,84;0,15;-0,01;0,01;0;0,858020979;0,014142136
20.25;-0,1;-0,85;0,15;-0,01;0,01;0;0,86890736;0,014142136
20.291;-0,1;-0,85;0,15;0;0;0,01;0,86890736;0,01
20.3;-0,1;-0,84;0,13;0;0;0,01;0,855862138;0,01
20.351;-0,1;-0,84;0,14;0;0;0,01;0,857438044;0,01
20.361;-0,1;-0,84;0,14;0,01;0,01;0,01;0,857438044;0,017320508
20.455;-0,09;-0,83;0,15;0,01;0,01;0,01;0,848233458;0,017320508
20.456;-0,09;-0,83;0,15;0,01;0;0;0,848233458;0,01
20.456;-0,09;-0,83;0,15;0,01;0;0;0,848233458;0,01
20.5;-0,1;-0,84;0,14;0,01;0;0;0,857438044;0,01
20.502;-0,1;-0,84;0,14;-0,02;0;-0,02;0,857438044;0,028284271
20.549;-0,1;-0,84;0,14;-0,02;0;-0,02;0,857438044;0,028284271
20.571;-0,1;-0,84;0,14;-0,02;-0,01;-0,03;0,857438044;0,037416574
20.599;-0,1;-0,85;0,14;-0,02;-0,01;-0,03;0,867236992;0,037416574
20.65;-0,1;-0,85;0,14;-0,01;0,01;-0,01;0,867236992;0,017320508
20.652;-0,09;-0,85;0,15;-0,01;0,01;-0,01;0,867813344;0,017320508
20.699;-0,09;-0,85;0,15;-0,01;0,01;-0,01;0,867813344;0,017320508
20.711;-0,09;-0,85;0,15;0;0;0,01;0,867813344;0,01
20.749;-0,09;-0,85;0,15;0;0;0,01;0,867813344;0,01
20.781;-0,09;-0,85;0,15;0,01;0;0,02;0,867813344;0,02236068
20.8;-0,1;-0,84;0,14;0,01;0;0,02;0,857438044;0,02236068
20.853;-0,1;-0,83;0,14;0,01;0;0,02;0,847643793;0,02236068
20.856;-0,1;-0,83;0,14;0;0;0;0,847643793;0
20.899;-0,1;-0,84;0,14;0;0;0;0,857438044;0
20.921;-0,1;-0,84;0,14;-0,02;0;-0,02;0,857438044;0,028284271
20.949;-0,09;-0,84;0,15;-0,02;0;-0,02;0,858020979;0,028284271
20.991;-0,09;-0,84;0,15;-0,02;0;-0,02;0,858020979;0,028284271
20.999;-0,09;-0,84;0,15;-0,02;0;-0,02;0,858020979;0,028284271
21.051;-0,09;-0,85;0,14;-0,02;0;-0,02;0,866140866;0,028284271
21.062;-0,09;-0,85;0,14;-0,01;0;-0,01;0,866140866;0,014142136
21.099;-0,09;-0,85;0,14;-0,01;0;-0,01;0,866140866;0,014142136
21.146;-0,09;-0,85;0,14;-0,01;0;0;0,866140866;0,01
21.152;-0,1;-0,84;0,14;-0,01;0;0;0,857438044;0,01
21.199;-0,09;-0,84;0,14;-0,01;0;0;0,856329376;0,01
21.204;-0,09;-0,84;0,14;-0,01;0;0;0,856329376;0,01
21.249;-0,09;-0,84;0,14;-0,01;0;0;0,856329376;0,01
21.273;-0,09;-0,84;0,14;0;0;0;0,856329376;0
21.3;-0,09;-0,84;0,14;0;0;0;0,856329376;0
21.349;-0,09;-0,84;0,14;-0,01;0;0;0,856329376;0,01
21.359;-0,09;-0,84;0,15;-0,01;0;0;0,858020979;0,01
21.399;-0,1;-0,84;0,14;-0,01;0;0;0,857438044;0,01
21.411;-0,1;-0,84;0,14;-0,01;0;0;0,857438044;0,01
21.45;-0,09;-0,85;0,14;-0,01;0;0;0,866140866;0,01
21.481;-0,09;-0,85;0,14;0;0,01;0;0,866140866;0,01
21.502;-0,09;-0,85;0,15;0;0,01;0;0,867813344;0,01
21.55;-0,09;-0,84;0,14;0;0,01;0;0,856329376;0,01
21.552;-0,09;-0,84;0,14;0,01;0,01;0,01;0,856329376;0,017320508
21.599;-0,1;-0,84;0,14;0,01;0,01;0,01;0,857438044;0,017320508
21.621;-0,1;-0,84;0,14;0;0;0;0,857438044;0
21.666;-0,09;-0,83;0,14;0;0;0;0,846522297;0
21.691;-0,09;-0,83;0,14;-0,01;0;-0,01;0,846522297;0,014142136
21.7;-0,09;-0,84;0,14;-0,01;0;-0,01;0,856329376;0,014142136
21.749;-0,09;-0,84;0,14;-0,01;0;-0,01;0,856329376;0,014142136
21.761;-0,09;-0,84;0,14;-0,02;0;-0,02;0,856329376;0,028284271
21.799;-0,09;-0,84;0,14;-0,02;0;-0,02;0,856329376;0,028284271
21.841;-0,09;-0,84;0,14;-0,01;0;-0,01;0,856329376;0,014142136
21.857;-0,09;-0,85;0,14;-0,01;0;-0,01;0,866140866;0,014142136
21.9;-0,09;-0,86;0,14;-0,01;0;-0,01;0,87595662;0,014142136
