time x y z G
4,879 -0,03713 0,3518 0,9655 1,0282665641
4,892 -0,04104 0,36548 0,95768 1,0258707981
4,898 -0,04495 0,36353 0,95768 1,0253416727
4,909 -0,04886 0,35962 0,95377 1,0204856966
4,918 -0,04886 0,35571 0,95377 1,0191143786
4,928 -0,04495 0,35571 0,93227 0,9988380547
4,939 -0,03518 0,34985 0,93032 0,9945491226
4,95 -0,02736 0,34594 0,93227 0,994761482
4,959 -0,02345 0,34398 0,93032 0,9921529344
4,968 -0,00977 0,34007 0,92445 0,9850638864
4,978 -0,01173 0,34398 0,92641 0,9882789694
4,99 -0,01368 0,34789 0,93814 1,000660409
4,998 -0,01368 0,35962 0,94986 1,0157498247
5,008 -0,01368 0,36548 0,97527 1,0415922166
5,018 -0,01759 0,36353 0,97918 1,0446324432
5,04 -0,0215 0,36157 0,97527 1,0403589226
5,042 -0,02541 0,35766 0,95573 1,0207772414
5,048 -0,02932 0,3518 0,94595 1,0096753463
5,058 -0,02736 0,34594 0,94986 1,0112650853
5,068 -0,03323 0,34789 0,95768 1,0194521408
5,078 -0,04104 0,34985 0,96745 1,0295818601
5,09 -0,04691 0,3518 0,987 1,0488721505
5,098 -0,04495 0,35571 0,97918 1,0427576799
5,108 -0,03713 0,36157 0,9655 1,0316500142
5,118 -0,02932 0,36157 0,95182 1,0186038679
5,129 -0,02541 0,36157 0,93814 1,0057262016
5,146 -0,02736 0,36157 0,93423 1,0021312925
5,148 -0,03127 0,36353 0,92836 0,997488929
5,159 -0,03518 0,36157 0,92641 0,9950909433
5,168 -0,03713 0,35571 0,94791 1,0131345464
5,178 -0,03713 0,3518 0,94986 1,013595529
5,19 -0,03713 0,34985 0,95573 1,0184269695
5,198 -0,03909 0,34789 0,95964 1,0215010572
5,208 -0,04495 0,35376 0,94986 1,0145938398
5,218 -0,043 0,35376 0,93814 1,0035446164
5,238 -0,03909 0,35571 0,93227 0,9985915006
